step,molindx,prediction_error,predicted_value,true_value,mae
4459,181,2.5709,6.5881,9.1591,0.9166
4464,969,2.5123,7.2404,9.7527,0.9226
4465,1409,2.7272,6.8429,4.1158,0.9474
4466,2861,2.5158,6.2176,8.7334,0.9868
4467,3844,2.5816,4.3584,1.7768,0.9386
4469,3862,2.6152,7.8335,10.4487,0.9352
4473,1292,2.5776,3.1262,5.7038,0.9988
4474,914,2.5468,5.4979,8.0447,0.9416
4476,2076,2.5888,5.7053,8.2941,0.9832
4477,315,2.5100,5.6505,8.1605,0.9449
4478,1925,2.5164,2.4651,-0.0513,0.9694
4479,2120,2.5034,4.7269,2.2235,0.9331
4494,3308,2.8741,1.6012,-1.2730,0.9557
4500,1874,2.5250,5.8788,8.4038,0.9932
4504,3724,2.6048,3.2145,0.6097,0.9325
4507,2933,2.5621,5.7809,3.2189,0.9442
4508,4029,2.6468,6.4963,9.1431,0.9338
4509,3496,2.6178,1.3051,-1.3127,0.9475
4511,3425,2.9932,5.0739,2.0807,0.9521
4513,2449,2.6003,1.7793,-0.8210,0.9839
4516,2830,2.7693,8.4823,11.2516,0.9492
4520,4227,2.6077,3.7708,1.1631,0.9442
4522,2110,2.5192,6.3344,8.8536,0.9404
4523,1172,2.5496,9.7197,7.1701,0.9628
4525,2751,2.6199,4.7289,2.1090,0.9825
4526,2655,2.5294,6.3799,8.9092,0.9350
4529,3271,2.5703,3.2081,5.7783,0.9846
4537,4192,2.6593,-1.0296,-3.6889,0.9291
4540,2808,2.5602,4.7916,2.2315,0.9482
4543,3648,2.5232,6.3305,8.8537,0.9310
4546,4514,2.6304,3.0942,0.4637,0.9635
4548,71,2.5095,8.0871,10.5966,0.9827
4551,2070,2.5871,5.2810,2.6939,0.9570
4553,4193,2.5148,1.3436,-1.1712,0.9385
4558,21,2.8448,5.6897,2.8448,0.9548
4563,3673,2.5195,6.5082,9.0276,0.9667
4564,2023,2.5287,8.4203,10.9490,0.9524
4567,4151,2.5261,5.0808,7.6069,0.9539
4571,2345,2.6038,5.5567,8.1606,0.9678
4573,4455,2.7048,4.2984,7.0032,0.9403
4575,4225,2.5658,-2.0300,-4.5959,0.9514
4576,4051,2.5966,3.7998,6.3964,0.9036
4579,650,2.5991,3.1869,0.5878,0.9940
4580,4097,2.5642,4.1997,6.7639,0.9322
4582,2090,2.5293,7.3965,9.9257,0.9210
4584,1538,2.5699,7.3574,4.7875,0.9522
4590,3591,2.5453,4.9831,7.5283,0.9370
4592,3457,2.7230,2.8182,0.0951,0.9513
4599,1281,2.5600,5.3327,2.7727,0.8926
4614,4547,2.5430,3.0215,5.5645,0.9592
4618,4031,2.6503,3.8143,6.4646,0.9169
4623,442,2.7626,-7.8340,-10.5966,0.9403
4630,628,2.5236,6.0201,3.4965,0.9194
4636,4618,2.5660,7.8643,5.2983,0.9325
4652,2039,2.7358,5.2207,2.4849,0.9542
4654,2175,2.5535,6.6569,9.2103,0.9788
4658,87,2.5291,8.4290,5.8999,0.9469
4659,2437,2.6214,7.0033,4.3819,0.9493
4662,1889,2.5407,5.8366,3.2958,0.9215
4663,263,2.5722,7.8321,10.4043,0.9280
4671,1666,2.5535,3.0071,5.5607,0.9569
4678,560,2.5257,3.5553,1.0296,0.9549
4692,3715,2.5572,4.4637,7.0210,0.8977
4697,2339,2.5146,7.4750,9.9896,0.9885
4702,360,2.5373,6.6148,4.0775,0.9191
4703,1416,2.5534,5.9208,3.3674,0.9285
4704,509,2.5650,5.2731,2.7081,0.9458
4721,2284,2.5932,4.8958,2.3026,0.9317
4733,3099,2.5374,1.3886,-1.1488,0.9252
4746,3390,2.5257,1.3217,-1.2040,0.9636
4750,1727,2.8726,6.0506,3.1780,0.8947
4758,2743,2.6753,6.5671,3.8918,0.9057
4767,3815,2.5203,8.2995,10.8198,0.9675
4771,1987,2.6699,1.4658,-1.2041,0.9407
4772,2176,2.5283,7.0281,4.4998,0.9748
4774,1667,2.5501,7.0933,4.5432,0.9271
4777,1212,2.5224,6.1059,3.5835,0.9034
4793,1656,2.6764,6.3652,3.6888,0.9127
4805,1675,2.5023,6.6455,4.1432,0.9259
4811,48,2.5422,7.3671,9.9093,0.9843
4817,1665,2.5749,7.4802,4.9052,0.9186
4826,2707,2.7121,2.1399,4.8520,0.9289
4827,1626,2.5724,2.7794,0.2070,0.9557
4831,4558,2.5195,7.5673,10.0867,0.9503
4837,492,2.7121,-3.3154,-0.6033,0.9508
4841,2627,2.6559,6.6632,4.0073,0.9632
4852,3088,2.6129,6.8034,9.4164,0.8636
4856,2705,2.5428,0.2298,2.7726,0.9303
4861,2780,2.5886,7.5777,4.9891,0.9350
4866,266,2.6327,5.1176,2.4850,0.8766
4868,1344,2.5659,1.3620,-1.2040,0.9521
4870,2298,2.5218,6.8263,9.3481,0.9679
4880,4248,2.5343,7.8699,10.4043,0.9474
4885,2641,2.5439,6.0983,3.5545,0.9268
4895,4620,2.5317,5.5762,3.0445,0.9043
4902,2084,2.5264,3.3194,0.7930,0.9109
4904,152,2.5252,7.7076,10.2328,0.9634
4911,4333,2.6965,-1.8134,-4.5099,0.8771
4915,3869,2.5214,8.0753,10.5966,0.9770
4922,3026,2.6157,3.8613,6.4770,0.9047
4943,2337,2.4539,5.1439,7.5977,0.9549
4944,3083,2.3172,6.9129,9.2301,0.9385
4945,1198,2.4332,7.8537,5.4205,0.8964
4946,335,2.2602,3.0931,0.8329,0.9232
4947,3281,2.2990,2.6354,0.3365,0.9195
4949,1600,2.3673,5.3118,2.9445,0.8903
4950,1242,2.2874,-4.7037,-6.9911,0.9326
4951,1307,2.3118,7.2245,4.9127,0.9340
4952,1961,2.2811,7.2227,4.9416,0.8615
4953,1131,2.4825,3.5337,6.0162,0.9324
4954,919,2.2913,3.0071,5.2983,0.8850
4955,2193,2.3591,8.2864,10.6454,0.9533
4956,1513,2.2633,7.2323,9.4955,0.8797
4957,2414,2.4599,3.5019,1.0419,0.9387
4958,2966,2.2914,8.2273,10.5187,0.9680
4959,1701,2.3886,7.6590,10.0475,0.8941
4960,3522,2.2823,5.6187,7.9010,0.8966
4961,3561,2.4024,4.4818,2.0794,0.9017
4962,1793,2.3609,6.6534,9.0143,0.8615
4963,2226,2.4581,5.6129,8.0710,0.9218
4964,613,2.2707,6.7771,9.0478,0.9266
4965,4021,2.3375,5.5448,7.8823,0.8745
4966,354,2.4689,4.3468,1.8779,0.9371
4967,1599,2.4039,3.2999,5.7038,0.9192
4968,643,2.4866,7.4169,9.9035,0.9203
4970,1395,2.3109,7.0114,4.7005,0.9314
4971,4278,2.3016,8.1000,5.7985,0.9094
4972,65,2.4359,8.4148,5.9789,0.9201
4973,548,2.4571,6.5514,4.0943,0.8969
4974,726,2.4020,7.6470,5.2449,0.9568
4975,2503,2.3778,2.6705,0.2927,0.9397
4976,4022,2.5730,7.7092,5.1362,0.9391
4977,2114,2.2807,2.7294,5.0101,0.8903
4978,4605,2.3568,0.4597,-1.8971,0.8658
4979,607,2.3444,3.6717,6.0162,0.8985
4980,1901,2.7221,6.0086,8.7307,0.9248
4981,2987,2.3507,7.6370,5.2863,0.9269
4982,4411,2.3021,5.8585,8.1605,0.9063
4983,3899,2.3216,3.6945,6.0161,0.9458
4984,1613,2.7135,5.9121,3.1987,0.8958
4985,1673,2.3599,7.4226,5.0627,0.9205
4986,270,2.3149,5.0028,2.6879,0.9004
4987,3285,2.3765,3.7350,1.3585,0.8942
4988,870,2.3497,1.0019,3.3516,0.8337
4989,2826,2.2625,0.7079,2.9704,0.9500
4990,2487,2.6496,6.5608,9.2104,0.9079
4993,1514,2.3963,8.5701,6.1738,0.9253
4994,97,2.4204,5.2759,7.6963,0.9293
4996,2888,2.2640,2.4364,4.7005,0.8987
4997,1936,2.3144,6.7132,9.0276,0.8929
4998,3413,2.3973,6.3092,3.9120,0.9186
4999,2811,2.2944,3.1172,5.4116,0.9245
5000,4001,2.2761,8.0722,5.7961,0.8870
5001,923,2.3514,8.7484,6.3969,0.9011
5002,1868,2.3403,0.4433,-1.8970,0.8942
5004,1469,2.2959,5.4739,3.1780,0.9042
5006,1795,2.3990,2.9279,0.5289,0.9029
5007,3218,2.2880,0.6735,-1.6144,0.9245
5009,209,2.3062,5.7002,8.0064,0.8766
5010,2078,2.4290,5.4251,2.9961,0.9589
5011,1657,2.3615,6.0723,8.4338,0.8790
5012,4189,2.4447,2.9535,5.3982,0.9243
5014,4545,2.5142,3.7700,6.2841,0.9624
5015,2692,2.4425,7.5517,9.9942,0.9435
5016,1309,2.2841,8.2374,5.9532,0.9153
5017,1789,2.5189,2.4613,-0.0576,0.9189
5018,4355,2.2580,6.2592,8.5172,0.9438
5022,3738,2.2926,6.6166,8.9092,0.9237
5023,1375,2.3778,6.8322,4.4543,0.8733
5025,195,2.2796,8.3171,10.5966,0.9868
5026,4582,2.2865,6.2947,8.5811,0.8997
5027,2602,2.3165,3.2049,5.5214,0.8877
5028,1672,2.4142,8.4545,6.0403,0.9056
5029,2207,2.3906,3.6261,1.2355,0.9073
5032,3839,2.3379,4.1078,6.4457,0.9448
5033,3982,2.4582,7.9640,10.4223,0.9034
5034,2447,2.2768,6.5768,8.8537,0.9259
5035,1699,2.2892,9.5958,7.3065,0.8797
5036,1302,2.3017,6.2203,8.5220,0.8864
5037,2230,2.4656,6.5620,9.0276,0.8866
5039,3011,2.2746,2.7285,5.0031,0.9144
5040,1814,2.3639,3.3399,5.7038,0.8906
5042,4347,2.2821,4.6256,6.9078,0.9395
5043,660,2.4034,-5.5535,-7.9569,0.9279
5044,165,2.3294,7.9092,5.5798,0.9177
5046,4058,2.4517,8.4885,10.9402,0.9239
5049,3242,2.4496,8.2822,10.7318,0.8594
5050,1255,2.2901,6.8953,4.6052,0.8698
5051,135,2.4066,7.9221,10.3288,0.8842
5052,1121,2.3437,2.6085,4.9522,0.8966
5053,2853,2.2759,-0.9158,-3.1917,0.8873
5054,4208,2.2751,2.7459,0.4707,0.8631
5055,74,2.3558,8.4641,10.8199,0.9042
5057,1134,2.2600,5.7464,8.0064,0.8857
5058,3300,2.4789,3.9345,6.4134,0.8135
5060,400,2.4086,-7.8069,-10.2155,0.9158
5061,2279,2.4619,6.1542,8.6161,0.9095
5062,2164,2.2940,5.7908,3.4968,0.8925
5065,2257,2.2633,4.8268,7.0901,0.9226
5066,1928,2.3293,7.1279,9.4572,0.8616
5067,4235,2.3594,2.4446,4.8040,0.9218
5071,3256,2.2768,7.5754,9.8522,0.8887
5073,1250,2.3754,8.2990,10.6744,0.9154
5074,651,2.3836,8.2908,10.6744,0.8782
5075,3709,2.4108,2.3457,-0.0651,0.8902
5076,2331,2.3505,6.5311,4.1805,0.8848
5077,2829,2.2639,5.0365,2.7726,0.9006
5078,1372,2.3101,4.7800,7.0901,0.8693
5080,222,2.3031,2.6032,0.3001,0.8836
5081,1539,2.2755,5.7720,3.4965,0.8588
5083,3294,2.3191,3.4174,5.7366,0.9140
5084,2568,2.4494,8.1697,5.7203,0.8554
5085,4629,2.2808,8.7881,6.5073,0.9215
5086,4376,2.3459,3.0286,0.6828,0.8846
5087,1104,2.3284,4.1034,1.7750,0.9022
5089,1235,2.2607,7.3943,9.6550,0.8600
5091,3619,2.2603,4.6963,6.9566,0.8913
5093,4180,2.2678,6.2886,8.5564,0.8722
5096,2446,2.6030,1.6867,-0.9162,0.8537
5097,3744,2.3037,5.3460,7.6497,0.8969
5098,3275,2.3331,6.4275,4.0943,0.8705
5100,2485,2.2962,6.5303,4.2341,0.9213
5102,2355,2.2605,1.5472,-0.7134,0.8716
5104,1990,2.3524,3.4126,1.0602,0.8570
5105,2979,2.2540,7.3685,9.6225,0.8690
5106,3171,2.2953,2.4607,0.1655,0.8889
5108,867,2.2954,8.5636,10.8590,0.8857
5110,348,2.4217,4.1445,1.7228,0.8913
5111,3628,2.3465,8.7659,11.1125,0.9010
5113,4427,2.3073,-0.4896,-2.7969,0.9048
5115,1761,2.3355,1.4192,-0.9163,0.8262
5116,3544,2.3157,4.8995,7.2152,0.8689
5117,4576,2.3968,-0.8322,-3.2291,0.9301
5119,1113,2.2515,6.7970,4.5455,0.8631
5121,3025,2.3136,7.4509,9.7644,0.9541
5122,422,2.4063,8.4372,10.8435,0.8730
5125,96,2.3470,7.1635,9.5104,0.8791
5127,2663,2.2687,7.9035,5.6348,0.8819
5130,1465,2.3259,6.2379,3.9120,0.8967
5131,3362,2.3130,1.3188,-0.9942,0.8652
5132,2567,2.3445,1.1472,-1.1973,0.8625
5133,1968,2.3541,8.4657,10.8198,0.8895
5134,119,2.4968,4.3296,1.8328,0.8988
5136,2643,2.6117,2.1497,-0.4620,0.8546
5137,3755,2.2794,7.2161,9.4955,0.8793
5140,1360,2.2523,1.8829,4.1352,0.8707
5141,3195,2.3857,6.2569,3.8712,0.8459
5146,739,2.2624,6.2548,8.5172,0.8589
5147,385,2.6205,4.5156,1.8952,0.8665
5150,1078,2.2735,7.1862,4.9127,0.8802
5151,247,2.2883,8.1747,10.4630,0.8866
5154,4052,2.3937,2.2994,-0.0943,0.8860
5159,4269,2.6511,4.6885,7.3395,0.8854
5160,4232,2.2519,3.5114,1.2595,0.8813
5162,1741,2.2839,0.8567,-1.4272,0.8584
5170,294,2.3193,-1.5814,0.7379,0.8921
5171,4131,2.2629,8.2544,5.9915,0.8595
5173,3027,2.3219,1.9566,-0.3653,0.8175
5174,3610,2.2779,6.2392,8.5172,0.8585
5175,582,2.2592,6.9970,9.2562,0.8154
5176,142,2.3011,4.3805,2.0794,0.8454
5177,1999,2.3887,8.2080,10.5967,0.8684
5178,3276,2.3539,7.9551,10.3089,0.8918
5182,1388,2.2569,7.5412,9.7981,0.8380
5185,1297,2.2694,6.6532,8.9227,0.8982
5189,4270,2.2670,6.1321,8.3991,0.8641
5193,3438,2.3581,8.9092,6.5511,0.8835
5194,2702,2.2935,5.7592,3.4656,0.8469
5196,328,2.3058,6.2756,3.9699,0.9012
5201,2741,2.4021,7.6278,5.2257,0.8739
5206,2706,2.4151,1.2111,-1.2040,0.8766
5209,3423,2.3369,6.0769,3.7401,0.8865
5210,308,2.3855,6.8544,9.2399,0.8912
5214,1993,2.6121,6.5221,3.9100,0.8567
5216,2013,2.3333,3.6329,5.9661,0.9196
5224,1714,2.3550,8.0091,10.3641,0.9162
5231,701,2.2937,6.6155,4.3218,0.8575
5232,132,2.3482,7.6041,9.9523,0.9207
5234,251,2.2834,6.9656,4.6822,0.8567
5239,4130,2.2557,7.3668,9.6225,0.8745
5240,3592,2.2866,6.0322,8.3187,0.9114
5242,2493,2.2606,6.2931,4.0325,0.8836
5246,4344,2.3229,1.0652,-1.2577,0.8772
5247,1193,2.3591,0.3120,-2.0471,0.8745
5248,4498,2.2817,8.2370,10.5187,0.8838
5256,2644,2.3804,3.5713,1.1909,0.8953
5258,1229,2.2864,8.2350,10.5214,0.8753
5259,2496,2.2855,4.4419,2.1564,0.8383
5264,1716,2.3345,8.4570,6.1225,0.8411
5265,148,2.2551,7.9250,5.6699,0.8509
5268,2171,2.3829,2.3830,0.0001,0.8675
5271,2333,2.3620,6.0043,8.3664,0.8362
5279,3024,2.3241,1.3825,-0.9416,0.8652
5280,349,2.2688,8.0380,5.7691,0.8794
5282,3801,2.3987,4.0659,6.4646,0.8611
5289,2975,2.3085,5.9880,8.2964,0.8702
5293,1576,2.4314,0.6174,-1.8140,0.8804
5294,611,2.3360,2.3361,0.0001,0.8724
5296,1373,2.2571,1.3894,-0.8676,0.8538
5299,756,2.2899,0.9116,-1.3783,0.8653
5300,2731,2.3453,4.3521,2.0068,0.8676
5306,8,2.2694,6.5393,8.8087,0.8733
5307,894,2.4035,-0.0814,-2.4848,0.8817
5310,1173,2.2645,5.1132,7.3778,0.8623
5314,1158,2.2590,7.5719,9.8309,0.8743
5318,1248,2.2702,3.9451,6.2153,0.9009
5321,2370,2.3254,7.2804,4.9550,0.8681
5323,4098,2.2720,5.9968,8.2687,0.8661
5326,2132,2.2587,6.1089,3.8502,0.8365
5327,2247,2.2752,8.1187,5.8435,0.8162
5328,2550,2.3870,6.0758,3.6889,0.8741
5331,838,2.2633,6.5904,8.8537,0.9058
5332,2275,2.3261,7.4137,5.0876,0.8741
5336,4472,2.3664,4.0086,6.3750,0.8447
5341,4632,2.3502,5.4738,7.8241,0.8663
5343,1118,2.2829,5.5411,7.8240,0.8655
5345,2163,2.3117,-0.3205,-2.6322,0.8724
5348,1479,2.2878,7.4003,5.1125,0.9254
5353,911,2.2987,5.5253,7.8240,0.8761
5356,949,2.3406,4.5377,2.1972,0.8352
5359,2036,2.2842,4.6638,2.3796,0.8186
5361,903,2.2767,6.8823,9.1591,0.8521
5363,1884,2.2537,6.1041,8.3578,0.8555
5366,4103,2.3283,3.0702,0.7419,0.8921
5371,671,2.2744,1.3531,-0.9213,0.8482
5377,3361,2.3448,6.9349,4.5901,0.8752
5386,2237,2.3511,1.6378,-0.7134,0.8586
5391,3905,2.2730,6.1316,3.8586,0.8347
5392,417,2.2696,6.0143,3.7448,0.8511
5400,2680,2.4197,6.8016,4.3819,0.8684
5408,4360,2.2531,4.6386,6.8916,0.8532
5411,4167,2.3344,4.5733,6.9078,0.8081
5418,1952,2.2941,4.3735,2.0794,0.8896
5420,4586,2.3454,4.3998,6.7452,0.9198
5423,2080,2.2661,3.6514,1.3853,0.8497
5428,2324,2.3699,4.8035,2.4336,0.8182
5432,2710,2.2649,6.2161,3.9512,0.8790
5444,459,2.2854,5.7129,3.4275,0.8538
5446,566,2.3592,4.9910,2.6319,0.8768
5454,4342,2.4218,6.2756,3.8538,0.8228
5455,682,2.3285,4.7275,2.3990,0.8538
5458,688,2.4338,4.7364,2.3026,0.8749
5462,2228,2.5067,5.6552,3.1484,0.8680
5463,1856,2.5633,4.4727,1.9095,0.8249
5467,1566,2.2646,5.1550,2.8904,0.8631
5469,3736,2.3748,4.4417,2.0669,0.8063
5471,2784,2.2805,4.7401,2.4596,0.8549
5477,539,2.4852,6.5352,9.0204,0.8757
5478,4407,2.2524,2.8943,0.6419,0.8585
5479,4240,2.2950,4.6127,6.9078,0.8756
5484,1773,2.4684,5.1003,2.6319,0.8592
5486,1415,2.2978,5.0059,2.7081,0.8678
5489,2471,2.3778,5.4080,3.0301,0.7826
5494,530,2.2591,2.3461,4.6052,0.8672
5500,3401,2.2595,7.4413,5.1818,0.7916
5510,2936,2.2849,5.2806,2.9957,0.9240
5515,2909,2.5898,6.1096,8.6994,0.8357
5516,2017,2.2573,4.4743,2.2170,0.8775
5518,4095,2.5682,2.9737,0.4055,0.8868
5534,3188,2.3674,4.6995,2.3321,0.8018
5547,2733,2.3310,2.3296,4.6606,0.8569
5568,2032,2.1778,4.8859,2.7081,0.8851
5569,2200,2.2273,4.5305,2.3032,0.8438
5570,1153,2.0779,7.4715,5.3936,0.9076
5571,1169,2.1494,6.3285,4.1791,0.8664
5572,3330,2.1829,7.5871,9.7700,0.8700
5573,4343,2.1172,7.6386,5.5215,0.8713
5574,924,2.1520,5.3709,3.2189,0.8094
5575,3795,2.1262,1.5283,-0.5978,0.8676
5576,881,2.0782,5.4104,3.3322,0.8503
5577,2521,2.1284,1.3074,-0.8210,0.8649
5578,3549,2.0944,6.0064,3.9120,0.8548
5579,4452,2.1158,2.8089,0.6932,0.8485
5580,3611,2.0598,8.3137,10.3735,0.8328
5582,3545,2.0750,7.1353,9.2103,0.8272
5584,390,2.0550,4.9995,2.9444,0.8701
5585,1863,2.1669,2.8993,0.7324,0.8146
5586,1051,2.2559,5.8558,8.1117,0.8716
5587,47,2.0599,7.3583,5.2983,0.8642
5588,1447,2.1464,8.2670,10.4134,0.8357
5589,2055,2.0843,5.4111,7.4954,0.8430
5590,3779,2.1912,8.5232,10.7144,0.8331
5591,170,2.1618,6.5698,4.4081,0.8774
5592,1265,2.0876,-6.7677,-8.8553,0.8533
5593,4590,2.1348,2.3972,0.2624,0.8460
5594,2286,2.3647,5.6229,3.2582,0.8357
5595,1272,2.1743,5.6400,3.4657,0.8507
5596,4121,2.1296,7.8434,5.7137,0.8346
5598,3173,2.0704,3.9699,6.0403,0.8658
5599,2021,2.0640,1.0616,-1.0024,0.8258
5601,3363,2.0355,7.3061,9.3416,0.8073
5602,1527,2.1544,0.3837,-1.7708,0.8001
5603,3125,2.0478,6.0984,8.1461,0.8108
5604,4090,2.2216,5.6607,7.8823,0.8342
5605,1719,2.0800,8.1328,6.0528,0.8475
5606,3381,2.2667,5.4695,3.2027,0.7946
5607,1933,2.1973,8.2226,6.0253,0.8516
5608,1492,2.0755,5.1709,3.0954,0.8345
5609,984,2.0639,5.1555,3.0916,0.8495
5610,1310,2.0286,5.2846,7.3132,0.8774
5611,2045,2.0825,8.1358,10.2183,0.8220
5612,2898,2.0891,7.5272,5.4381,0.8581
5613,1098,2.0496,6.1100,4.0604,0.8680
5614,3699,2.0845,6.4165,4.3320,0.7982
5615,333,2.1840,6.3703,8.5543,0.8694
5616,4502,2.0646,8.5420,10.6066,0.8234
5617,1443,2.0788,5.5699,7.6487,0.8603
5618,1818,2.1873,4.7210,2.5337,0.8234
5619,2686,2.0944,8.8023,10.8967,0.8247
5620,310,2.1469,5.3248,3.1780,0.7970
5622,2870,2.1197,5.2460,3.1263,0.8178
5624,2821,2.1436,5.8494,7.9929,0.8508
5625,3539,2.2902,5.4028,3.1126,0.8238
5626,902,2.3407,5.1738,2.8332,0.8166
5627,408,2.1491,7.7936,9.9427,0.8355
5628,1227,2.1224,5.7600,3.6376,0.8218
5629,457,2.0849,6.3616,4.2767,0.8380
5630,3321,2.1281,6.8995,9.0276,0.8270
5632,647,2.1185,6.5671,8.6856,0.8684
5633,1001,2.2254,-8.0234,-10.2488,0.8814
5634,2679,2.0586,6.3137,8.3723,0.8616
5635,2134,2.1869,5.9935,3.8067,0.8297
5636,4596,2.0480,8.4706,10.5187,0.8135
5637,889,2.1952,6.3220,8.5172,0.8529
5639,1562,2.3197,6.3215,8.6412,0.8654
5642,3071,2.1741,8.8768,11.0509,0.8185
5643,3075,2.0735,6.1148,4.0413,0.8150
5644,3589,2.0471,5.4374,7.4845,0.8378
5645,1112,2.0333,7.0374,5.0041,0.8134
5647,1964,2.1453,6.2363,4.0910,0.8090
5648,1580,2.1078,-1.5089,0.5989,0.8144
5651,3838,2.0681,4.2949,6.3630,0.8330
5652,1370,2.0609,-3.7541,-5.8150,0.8597
5654,1441,2.0662,5.7297,3.6636,0.8329
5655,1085,2.0590,8.3453,10.4043,0.8279
5657,4063,2.0321,4.8747,6.9068,0.8040
5658,2874,2.0942,2.0051,4.0993,0.8424
5660,501,2.0724,1.9215,-0.1508,0.7866
5661,1086,2.0947,-0.3906,-2.4853,0.7678
5662,1994,2.2664,-1.7119,0.5544,0.8107
5664,835,2.2651,4.1088,1.8437,0.8324
5665,2869,2.2123,3.3057,1.0934,0.8074
5666,824,2.0717,-2.4284,-0.3566,0.8360
5667,4367,2.0380,8.7778,10.8158,0.8396
5668,2364,2.0992,6.4495,8.5487,0.7998
5669,3355,2.0399,2.5948,4.6347,0.8501
5670,4525,2.1019,7.8504,9.9523,0.8272
5671,3956,2.0639,8.0865,10.1503,0.8542
5672,2395,2.0775,1.9940,-0.0835,0.7849
5673,2986,2.0412,9.0712,11.1125,0.8202
5675,3240,2.1864,8.5413,10.7277,0.8782
5676,2695,2.1521,5.3762,7.5283,0.7814
5677,4101,2.1207,3.2193,1.0986,0.8006
5678,2468,2.0848,8.5118,10.5966,0.7644
5680,1740,2.3498,8.9499,11.2997,0.8220
5681,1959,2.0571,6.6593,4.6022,0.7762
5682,900,2.1989,4.9714,2.7725,0.8295
5683,484,2.0729,5.4740,3.4011,0.8131
5685,2100,2.0612,0.2593,-1.8019,0.7836
5687,4299,2.1300,5.3655,7.4955,0.8484
5689,2104,2.1728,7.3479,9.5207,0.7746
5691,3583,2.0868,6.1860,8.2728,0.7564
5693,2984,2.1778,3.3674,5.5452,0.8736
5694,3681,2.1246,5.8858,3.7612,0.7982
5695,4573,2.2912,3.6490,5.9402,0.8278
5697,1908,2.0308,8.7890,10.8198,0.7760
5698,3014,2.0626,8.4005,10.4631,0.8353
5699,2816,2.0280,7.2101,5.1821,0.8282
5700,1723,2.1358,-1.8358,0.3000,0.7912
5701,2944,2.0400,6.6459,4.6059,0.8364
5703,4081,2.1070,6.3647,8.4717,0.8406
5705,3737,2.0280,6.7775,8.8055,0.8059
5706,4140,2.0589,8.7534,10.8124,0.8142
5710,3206,2.0693,8.2840,6.2146,0.7914
5711,1902,2.1419,8.0800,10.2219,0.8658
5712,1075,2.0566,6.1595,8.2161,0.7978
5713,2805,2.1085,5.6259,3.5174,0.8243
5717,1439,2.0854,6.0461,8.1315,0.8141
5719,664,2.0447,5.7335,3.6888,0.8171
5720,4018,2.1045,7.5584,9.6629,0.7746
5722,1508,2.0298,2.0298,0.0000,0.7595
5726,2052,2.0310,7.8775,9.9085,0.8496
5729,3957,2.0417,3.6949,5.7366,0.8078
5730,1324,2.0329,2.9088,4.9417,0.7915
5735,3251,2.0297,1.3564,-0.6733,0.8126
5736,1585,2.1910,8.3649,6.1739,0.8391
5738,3762,2.1102,6.8106,4.7004,0.8146
5740,3158,2.0791,3.8942,1.8151,0.8274
5742,3650,2.0646,7.5512,9.6158,0.8199
5743,4378,2.0982,5.3063,7.4045,0.8185
5744,976,2.0334,6.2617,4.2283,0.8237
5745,1912,2.0494,8.2187,10.2681,0.8200
5748,4524,2.0272,5.5298,3.5025,0.8075
5749,1819,2.2145,5.6602,7.8747,0.8020
5750,4083,2.0598,3.1912,1.1314,0.8055
5751,1661,2.0619,6.6670,4.6052,0.7958
5752,1314,2.0373,5.2143,3.1770,0.8026
5756,1700,2.1616,8.5585,6.3969,0.7916
5759,1739,2.1059,6.6827,4.5768,0.7948
5761,3322,2.0472,4.4982,2.4510,0.7939
5763,1875,2.1089,4.7454,6.8544,0.8224
5767,1833,2.0518,7.5968,9.6486,0.8251
5769,4246,2.0975,5.4995,3.4020,0.8085
5772,4079,2.0265,5.0222,2.9957,0.8350
5773,2605,2.1976,5.6263,7.8239,0.7927
5777,3935,2.0790,8.6982,10.7772,0.8204
5779,2107,2.0507,5.1417,3.0910,0.7564
5780,2818,2.0671,3.0924,5.1595,0.7810
5782,2961,2.0751,2.7683,0.6932,0.7735
5783,1998,2.0526,7.6884,9.7410,0.8137
5784,3856,2.2648,4.5673,2.3025,0.8049
5786,3053,2.2426,4.6662,6.9089,0.8102
5787,2728,2.3733,7.8191,10.1924,0.7791
5792,411,2.0766,5.4439,3.3673,0.8064
5793,1276,2.1210,5.5549,3.4340,0.7786
5797,4414,2.0435,2.7440,4.7875,0.8214
5798,1299,2.0935,7.2992,9.3927,0.8556
5799,1108,2.1108,8.1982,10.3089,0.7696
5801,1898,2.1238,5.4560,3.3322,0.8152
5804,1835,2.0978,5.6075,7.7053,0.7910
5810,4460,2.0452,6.8419,4.7967,0.8120
5811,3595,2.1176,8.0170,10.1346,0.8183
5812,1561,2.0600,0.0426,-2.0174,0.8214
5815,3527,2.1302,3.2311,5.3613,0.8337
5822,4339,2.1585,-0.5595,-2.7180,0.8210
5823,1632,2.0488,-3.2579,-5.3066,0.7759
5824,4330,2.2310,5.4715,7.7026,0.7952
5828,1471,2.0332,8.2985,6.2653,0.7799
5829,508,2.0413,6.9333,8.9746,0.7838
5833,4319,3.9359,0.7418,-3.1941,0.8377
5834,549,2.0748,5.8372,7.9121,0.8144
5837,4526,2.0606,5.3572,3.2966,0.8010
5838,3632,2.0370,5.3775,7.4146,0.7294
5843,1351,2.0430,8.6236,10.6666,0.8281
5850,4010,3.1346,0.4024,-2.7323,0.7737
5851,1817,2.1014,2.5714,0.4700,0.7835
5852,4037,2.3453,-0.4353,-2.7806,0.8385
