step,molindx,prediction_error,predicted_value,true_value,mae
4134,1833,2.2952,7.3534,9.6486,0.8911
4136,3027,2.3480,1.9827,-0.3653,0.9094
4138,2941,2.3534,3.1680,5.5213,0.8741
4139,1454,2.3442,5.0889,2.7447,0.9268
4140,123,2.3111,0.9168,-1.3943,0.9028
4141,3038,2.3451,3.6463,5.9915,0.8477
4143,2668,2.3442,1.1665,-1.1777,0.8169
4144,248,2.3626,6.0167,8.3793,0.8930
4145,4249,2.4207,-1.8480,-4.2687,0.9688
4146,3836,2.2633,6.2922,4.0289,0.9184
4148,2646,2.2782,10.2644,12.5425,0.8758
4149,3470,2.3210,2.6360,0.3150,0.9027
4150,94,2.3932,5.7955,8.1887,0.9184
4151,3062,2.3252,3.8894,6.2146,0.8966
4152,302,2.4987,3.4150,0.9163,0.8750
4153,209,2.3660,5.6404,8.0064,0.8921
4154,1193,2.2962,0.2491,-2.0471,0.8865
4155,3282,2.2570,6.8401,9.0972,0.8711
4156,403,2.4459,6.7534,9.1992,0.8967
4159,263,2.5463,7.8580,10.4043,0.8965
4161,4540,2.3521,4.1249,6.4770,0.8785
4162,3677,2.3293,1.6564,3.9857,0.8808
4163,1592,2.4102,2.8881,5.2983,0.8818
4164,2818,2.4179,2.7416,5.1595,0.8664
4165,2730,2.2673,0.6222,-1.6451,0.8645
4167,2401,2.2858,6.5315,8.8173,0.8855
4169,2985,2.5544,3.4249,5.9794,0.8931
4172,600,2.2789,4.1987,6.4776,0.8868
4173,3975,2.2651,6.2319,8.4970,0.8991
4174,627,2.2628,6.6598,8.9225,0.9417
4175,2653,2.2626,3.1784,0.9157,0.8957
4176,3332,2.3497,4.8913,2.5416,0.9169
4177,1522,2.3294,1.5242,-0.8052,0.8929
4178,3472,2.2787,3.2342,0.9555,0.8801
4179,2690,2.3752,8.5898,6.2146,0.8922
4180,3242,2.3344,8.3974,10.7318,0.8610
4181,4130,2.3743,7.2482,9.6225,0.8879
4183,4149,2.3185,1.8137,4.1322,0.8318
4186,17,2.3053,5.2443,7.5496,0.8870
4187,1108,2.3155,7.9934,10.3089,0.8977
4188,655,2.2768,6.6325,8.9092,0.9077
4191,838,2.3842,6.4695,8.8537,0.8673
4192,856,2.3993,5.4754,7.8747,0.9477
4193,1714,2.3867,7.9773,10.3641,0.8667
4194,577,2.2533,3.1404,5.3937,0.8812
4196,2709,2.2776,5.2290,7.5066,0.8716
4198,2843,2.3328,4.4737,2.1408,0.8775
4201,4247,2.2539,3.0444,5.2983,0.8517
4202,1461,2.3448,2.8701,5.2149,0.8881
4203,3077,2.2832,6.4683,8.7515,0.8555
4204,4343,2.3142,7.8356,5.5215,0.8886
4205,3871,2.3898,1.5341,-0.8557,0.8372
4206,2683,2.2760,1.2089,-1.0671,0.8570
4208,3240,2.3867,8.3410,10.7277,0.8395
4209,437,2.3143,2.7609,5.0752,0.8673
4211,2630,2.2888,6.5166,8.8054,0.8524
4213,2575,2.2661,6.8231,4.5570,0.9421
4214,4029,2.3317,6.8114,9.1431,0.8853
4220,2294,2.2601,1.9035,-0.3567,0.8693
4221,2627,2.2644,6.2716,4.0073,0.9039
4222,3111,2.4164,4.8893,7.3057,0.8105
4223,2851,2.2581,6.8914,9.1495,0.8143
4225,534,2.3362,5.4471,7.7832,0.8837
4226,44,2.4393,7.7380,10.1773,0.8872
4230,434,2.2602,6.6624,8.9227,0.8836
4233,2137,2.3137,5.8382,8.1519,0.8779
4234,1535,2.2642,2.3890,4.6533,0.8870
4235,3451,2.3632,-1.2645,1.0987,0.8715
4239,2002,2.2984,4.8706,7.1690,0.8554
4240,790,2.6287,6.0708,8.6995,0.8882
4242,800,2.3009,6.5662,8.8671,0.8150
4248,3099,2.3232,1.1744,-1.1488,0.8302
4249,152,2.2999,7.9329,10.2328,0.8727
4250,2376,2.2680,5.4236,7.6917,0.8443
4255,4497,2.2764,4.8577,2.5813,0.8796
4256,4217,2.2902,6.0991,8.3893,0.8716
4257,1176,2.3850,2.7214,0.3365,0.8412
4262,1740,2.3055,8.9943,11.2997,0.8644
4263,320,2.3692,6.6427,9.0119,0.8937
4266,1966,2.3688,8.5785,10.9473,0.8288
4267,135,2.2952,8.0336,10.3288,0.8824
4268,2304,2.3334,6.8869,9.2203,0.8494
4269,2045,2.2723,7.9460,10.2183,0.8320
4272,1177,2.2795,1.5863,-0.6932,0.8881
4276,132,2.3150,7.6373,9.9523,0.8425
4277,1776,2.5210,-0.1108,-2.6318,0.8732
4278,4032,2.2962,6.9502,4.6540,0.9037
4279,1368,2.3681,6.5131,8.8812,0.8332
4284,2889,2.2576,1.0702,-1.1874,0.8996
4286,3052,2.2929,7.6105,9.9035,0.8770
4287,2163,2.2995,-0.3327,-2.6322,0.8847
4289,2096,2.2629,4.2881,6.5511,0.8920
4291,2983,2.2957,5.9985,8.2942,0.8329
4301,2365,2.2830,4.1939,6.4770,0.8247
4310,3137,2.2840,5.2797,2.9957,0.8946
4312,1897,2.2583,6.4594,8.7177,0.9084
4316,3641,2.3111,7.6243,5.3132,0.9269
4317,2274,2.2537,5.4865,7.7402,0.8652
4318,335,2.2743,3.1072,0.8329,0.8553
4319,2647,2.2795,5.9930,3.7135,0.8345
4324,4301,2.3966,1.5435,-0.8531,0.8820
4326,4415,2.3969,6.8904,9.2873,0.8703
4328,3448,2.2529,2.9344,5.1874,0.8446
4330,911,2.3351,5.4889,7.8240,0.8861
4337,2546,2.3855,7.7169,10.1023,0.8276
4339,2206,2.2547,6.7122,8.9669,0.8250
4340,746,2.5015,1.9974,-0.5042,0.8558
4348,16,2.3015,7.5065,9.8080,0.8607
4349,1926,2.2901,1.2024,-1.0877,0.8177
4350,2448,2.3311,2.3312,0.0001,0.8619
4358,466,2.3508,2.0817,-0.2690,0.8265
4359,2633,3.4314,1.1298,-2.3016,0.8468
4362,4202,2.4283,4.8646,7.2929,0.8404
4365,3377,2.3222,2.8651,5.1874,0.8711
4372,829,2.3057,1.7789,-0.5268,0.8181
4374,3584,2.3897,7.8502,10.2400,0.8780
4377,3293,2.2573,1.7297,-0.5276,0.8310
4379,1544,2.2812,6.0852,8.3664,0.8713
4383,2582,2.2936,0.6008,-1.6928,0.8788
4394,1270,2.2999,-1.3507,-3.6506,0.8674
4395,446,2.3337,0.0311,-2.3026,0.8475
4398,2611,3.2065,0.9033,-2.3033,0.8683
4411,1465,2.4254,1.4866,3.9120,0.8787
4415,1112,2.4002,2.6039,5.0041,0.8775
4420,786,2.3062,2.9996,0.6934,0.8403
4423,4578,2.2743,1.6981,-0.5763,0.8567
4426,345,2.2628,2.4908,4.7536,0.8236
4435,311,2.3481,1.6552,-0.6929,0.8467
4437,3068,2.2911,-0.2780,-2.5692,0.8457
4439,4322,2.2897,-1.7277,-4.0174,0.8370
4444,540,2.3121,3.5987,5.9108,0.8600
4446,4302,2.2828,-1.1375,-3.4204,0.8559
4454,4363,2.2582,7.3641,5.1059,0.9207
4460,4444,2.3109,4.7705,2.4596,0.8558
4461,1860,2.2758,3.5568,1.2809,0.8214
4465,897,2.2704,1.0428,-1.2276,0.8727
4467,358,2.3101,2.7958,5.1059,0.8370
4470,4315,2.3261,6.5275,8.8537,0.8430
4472,1899,2.2698,2.9892,5.2590,0.8657
4482,3192,2.2861,8.2775,5.9915,0.8210
4483,4420,2.3224,1.4177,3.7401,0.8682
4484,1002,2.2753,7.6864,9.9618,0.8347
4485,2578,2.2735,2.6241,0.3506,0.8497
4487,3229,2.3230,2.3230,0.0000,0.7896
4508,2335,2.2058,6.2105,8.4163,0.8428
4509,3218,2.3174,0.7029,-1.6144,0.8000
4510,1721,2.3285,4.0850,6.4135,0.8111
4511,218,2.1694,6.6254,8.7948,0.8329
4512,1588,2.1261,2.6275,4.7536,0.8664
4513,1008,2.0391,6.8002,8.8393,0.8725
4514,2854,2.2602,0.0064,-2.2538,0.8326
4515,861,2.1313,5.0679,2.9365,0.8778
4516,555,2.0854,2.5198,4.6052,0.8662
4517,2171,2.3417,2.3418,0.0001,0.8139
4518,3964,2.0749,3.2062,1.1313,0.8114
4519,3434,2.2640,2.6958,0.4318,0.8464
4520,3905,2.1131,5.9717,3.8586,0.8382
4521,1579,2.1023,2.5421,4.6444,0.8382
4522,57,2.2601,2.5965,0.3365,0.8924
4523,3709,2.2004,2.1353,-0.0651,0.7946
4524,1708,2.1752,2.6123,4.7875,0.8542
4525,3750,2.0800,6.6852,4.6052,0.8040
4526,2287,2.2123,8.7634,6.5511,0.8270
4527,4408,2.1155,7.3572,5.2417,0.8943
4528,3810,2.1848,2.9028,5.0876,0.7817
4529,3585,2.0828,10.1625,12.2453,0.8819
4530,574,2.2640,2.3412,4.6052,0.8800
4531,3216,2.1188,6.4363,4.3175,0.8217
4532,1337,2.1106,8.0898,10.2004,0.8519
4533,1497,2.2543,3.2476,0.9932,0.8278
4534,4557,2.1130,2.8287,4.9416,0.8275
4535,4121,2.1579,7.8717,5.7137,0.8354
4536,866,2.1806,6.3366,8.5173,0.8553
4537,215,2.2360,7.3321,9.5681,0.8614
4538,1094,2.1764,5.7181,3.5417,0.8612
4539,2618,2.0389,6.9442,4.9053,0.8131
4540,195,2.1534,8.4432,10.5966,0.8530
4541,1510,2.2102,5.0390,2.8288,0.8268
4542,1070,2.6715,7.6070,10.2785,0.9229
4543,4543,2.2807,3.5594,1.2787,0.8270
4544,1967,2.0673,5.1763,3.1090,0.8016
4545,2943,2.0392,3.5613,1.5220,0.8544
4546,2728,2.1392,8.0532,10.1924,0.8381
4548,3880,2.0850,6.8299,4.7449,0.8253
4549,169,2.0995,2.0482,-0.0513,0.8212
4550,3511,2.3279,3.8178,6.1457,0.8610
4551,1796,2.1317,2.3549,0.2231,0.8346
4552,1123,2.1464,5.8599,8.0064,0.8423
4553,712,2.0995,3.1847,1.0852,0.7627
4554,1696,2.1233,2.8522,4.9756,0.8525
4555,2536,2.0836,7.2751,9.3588,0.8104
4556,4460,2.1009,2.6958,4.7967,0.8416
4558,1619,2.1530,6.1158,8.2687,0.8287
4559,575,2.1580,8.1029,10.2608,0.8203
4561,4485,2.2712,5.0081,7.2793,0.8620
4562,499,2.1550,6.4357,8.5907,0.8437
4563,1625,2.1507,-2.7663,-4.9170,0.8137
4564,1516,2.0372,2.7504,4.7876,0.8465
4565,1617,2.0931,3.4281,1.3350,0.8025
4566,1725,2.0748,6.0886,8.1634,0.8354
4567,257,2.1953,4.7894,6.9847,0.8134
4568,3476,2.0315,3.0436,5.0751,0.8520
4569,1235,2.0398,7.6152,9.6550,0.8254
4570,4521,2.0913,3.5982,1.5070,0.8031
4571,2109,2.1594,7.0270,4.8675,0.8015
4572,155,2.1423,6.7395,8.8818,0.8173
4573,1358,2.1190,4.7140,6.8330,0.8869
4575,1390,2.0680,6.4493,8.5172,0.8096
4576,4366,2.1235,3.1235,5.2470,0.8382
4577,2979,2.0683,7.5542,9.6225,0.7784
4578,4266,2.1696,2.3303,4.4998,0.8549
4579,376,2.0317,6.1443,4.1125,0.8076
4580,1395,2.1423,6.8427,4.7005,0.8374
4582,1271,2.0814,6.9474,9.0288,0.7898
4583,1697,2.0676,7.9054,5.8377,0.8700
4584,994,2.1560,6.6489,8.8049,0.8631
4585,3473,2.1938,2.0119,4.2057,0.8179
4586,1701,2.0595,7.9881,10.0475,0.7982
4587,48,2.1204,7.7889,9.9093,0.8011
4589,2165,2.1225,6.0344,3.9119,0.8265
4590,1998,2.1163,7.6246,9.7410,0.8404
4591,2667,2.0370,1.8920,-0.1450,0.8006
4592,750,2.1704,3.1279,5.2983,0.7885
4593,2461,2.0869,7.3600,5.2731,0.7813
4594,2150,2.0484,1.6918,-0.3567,0.8056
4595,4430,2.1168,0.7736,-1.3432,0.8226
4596,2687,2.3021,6.6196,4.3176,0.8417
4597,3090,2.0975,6.4197,8.5172,0.7947
4598,130,2.1240,5.8900,3.7660,0.8203
4599,1004,2.1509,-6.0063,-8.1572,0.7775
4602,2488,2.0803,3.3887,1.3083,0.8221
4603,2712,2.0835,8.3023,10.3858,0.8079
4605,2330,2.0745,8.0521,10.1266,0.8229
4606,821,2.0547,5.4125,7.4672,0.8572
4607,3354,2.1556,6.7406,4.5850,0.8130
4608,1976,2.0807,4.3833,2.3026,0.8211
4609,4463,2.0614,4.9821,2.9206,0.8387
4610,4541,2.0840,3.1826,1.0986,0.8188
4611,1819,2.1531,5.7216,7.8747,0.8156
4613,3688,2.0723,2.5366,4.6089,0.8382
4614,3339,2.1962,6.1081,3.9119,0.7892
4616,2108,2.0278,5.0235,2.9957,0.8068
4617,3273,2.1654,7.1407,9.3061,0.7981
4619,1079,2.0532,-6.9863,-9.0395,0.7955
4621,3675,2.0667,2.7627,4.8293,0.7743
4623,4406,2.2026,4.1485,1.9459,0.8598
4625,20,2.0995,1.9418,4.0413,0.8735
4627,3158,2.0561,3.8712,1.8151,0.8401
4629,3738,2.0640,6.8452,8.9092,0.7730
4630,2309,2.2532,4.3825,2.1293,0.8135
4631,88,2.1875,7.2060,9.3935,0.8462
4633,2435,2.0819,7.7857,5.7038,0.8561
4634,2307,2.1406,4.2701,2.1294,0.8301
4635,1632,2.0586,-3.2480,-5.3066,0.7764
4637,2055,2.0469,5.4486,7.4954,0.7972
4638,1242,2.0317,-4.9594,-6.9911,0.8064
4639,3450,2.2017,7.5154,9.7172,0.8160
4640,336,2.4896,3.3712,5.8608,0.7864
4641,3409,2.0963,8.0339,5.9375,0.7973
4642,2592,2.1208,3.0721,5.1930,0.7949
4646,2400,2.0488,4.3491,2.3003,0.8033
4648,4275,2.3399,0.8655,-1.4744,0.8178
4649,2075,2.0317,3.9918,1.9601,0.7958
4651,4453,2.1274,4.3606,2.2332,0.7963
4652,1463,2.3431,-4.2796,-6.6227,0.8093
4653,2511,2.2144,4.3485,2.1341,0.7904
4655,14,2.2927,6.5268,4.2341,0.7745
4656,3274,2.1085,5.4773,7.5858,0.7881
4657,481,2.0342,7.6462,9.6803,0.7940
4658,814,2.1605,2.2215,4.3820,0.7922
4659,3687,2.0876,4.7409,2.6532,0.7722
4661,352,2.1482,0.5665,2.7147,0.7945
4662,3072,2.1945,4.6412,6.8358,0.8410
4664,374,2.1764,5.4733,7.6497,0.7691
4665,1249,2.0796,2.7878,4.8675,0.7966
4666,3701,2.1499,1.6809,3.8308,0.8039
4668,4304,2.1381,9.1135,11.2516,0.8643
4669,4550,2.1526,5.4681,7.6207,0.7784
4670,2651,2.0670,1.8439,-0.2231,0.7887
4671,4259,2.0896,5.5861,3.4965,0.8161
4672,3056,2.0705,2.0791,0.0085,0.8196
4673,3250,2.0958,5.8214,3.7257,0.7666
4676,4615,2.0777,7.0816,5.0039,0.8223
4677,393,2.1960,6.7837,8.9796,0.8052
4678,4510,2.0529,0.3267,2.3796,0.8263
4679,1775,2.0895,2.5284,0.4389,0.8089
4681,778,2.0280,0.9254,-1.1026,0.7686
4684,3863,2.0531,7.6701,9.7232,0.7791
4686,1113,2.1144,2.4311,4.5455,0.8258
4690,4205,2.2587,7.0462,4.7875,0.7975
4693,4258,2.0323,7.3306,5.2983,0.8195
4695,360,2.0855,1.9920,4.0775,0.7884
4696,2286,2.1016,1.1566,3.2582,0.8319
4697,903,2.0304,7.1287,9.1591,0.7683
4700,4618,2.1281,7.4264,5.2983,0.7362
4705,2707,2.0346,2.8174,4.8520,0.7677
4708,592,2.0272,2.5267,4.5539,0.7692
4711,2695,2.0797,5.4487,7.5283,0.7780
4712,1958,2.1238,3.8164,5.9402,0.8562
4713,2021,2.1000,1.0976,-1.0024,0.8147
4716,1867,2.0719,5.5290,7.6009,0.7918
4720,1572,2.0609,7.7700,9.8309,0.7695
4725,2942,2.0852,0.8812,-1.2040,0.7979
4730,4038,2.0478,0.9051,-1.1427,0.8172
4731,3759,2.2231,2.8328,0.6097,0.7869
4732,3152,2.0814,0.8774,-1.2040,0.7822
4735,62,2.0472,5.9253,7.9726,0.7694
4741,2281,2.0368,6.9799,9.0168,0.7954
4742,4379,2.1916,0.8786,-1.3130,0.7977
4748,329,2.0426,5.3098,7.3524,0.7964
4750,4556,2.3328,-2.6149,-4.9477,0.8019
4752,3724,2.1179,2.7276,0.6097,0.8078
4753,1968,2.0865,8.7333,10.8198,0.7558
4756,31,2.0930,10.7689,8.6759,0.7861
4757,4043,2.2975,1.5984,3.8959,0.8080
4758,1891,2.2418,7.5225,9.7642,0.7993
4759,131,2.2371,6.5581,8.7953,0.7762
4764,3254,2.0810,-3.4405,-5.5215,0.7900
4765,1489,2.1710,3.3091,5.4801,0.7910
4769,1746,2.1224,6.5770,8.6994,0.8119
4779,1568,2.0854,3.1449,5.2302,0.7572
4783,1876,2.0345,4.0494,2.0149,0.7901
4787,1171,2.0403,4.1198,2.0794,0.8081
4789,2771,2.0606,7.2536,5.1930,0.7671
4793,3047,2.0809,7.1783,9.2591,0.7666
4797,4214,2.1571,6.2854,8.4425,0.8107
4800,3678,2.0287,6.3729,8.4016,0.7500
4801,4539,2.0993,9.7002,7.6009,0.7895
4802,2911,2.0313,5.9750,8.0064,0.7851
4804,2110,2.0591,6.7945,8.8536,0.7941
4805,2364,2.1765,6.3722,8.5487,0.8183
4809,544,2.1183,3.6224,1.5041,0.8222
4810,3614,2.0470,5.4485,7.4955,0.7661
4812,4178,2.0314,1.9261,-0.1053,0.8123
4815,519,2.2362,-6.6451,-4.4088,0.8272
4816,287,2.0293,2.1246,0.0953,0.8003
4820,3672,2.0987,6.2676,8.3663,0.8093
4824,3298,2.0292,6.7080,8.7372,0.7567
4826,1150,2.0359,7.5037,9.5396,0.7774
4834,2716,2.0850,2.1803,0.0953,0.7529
4836,3007,2.1766,4.7481,6.9246,0.7978
4837,2737,2.0465,6.7448,8.7912,0.7567
4839,3352,2.0722,1.9181,-0.1540,0.7986
4841,1663,2.0558,2.5382,0.4824,0.7881
4847,3676,2.1272,0.1893,-1.9379,0.8117
4850,4462,2.1052,4.0265,1.9213,0.7544
4851,3960,2.0844,3.4193,1.3350,0.7528
4852,3039,2.0978,5.2452,7.3431,0.7766
4854,86,2.1539,6.3346,8.4886,0.7768
4858,1492,2.0503,1.0451,3.0954,0.8070
4861,1830,2.0980,3.7082,1.6101,0.7657
4862,1129,2.0311,5.2202,7.2513,0.7285
4864,4020,2.0282,8.0984,10.1266,0.7631
4868,416,2.1388,7.1823,5.0434,0.7697
4874,3028,2.1500,5.2855,3.1355,0.8162
4876,3708,2.0893,10.1167,12.2061,0.7571
4886,676,2.0692,4.6341,2.5650,0.7891
4891,4233,2.0824,5.8548,7.9373,0.7776
4894,3162,2.0679,3.0157,0.9478,0.7460
4909,3743,2.0378,7.4314,5.3936,0.7621
4912,652,2.0307,7.2618,5.2311,0.7794
4917,1654,2.1546,-1.3257,-3.4803,0.7914
4922,2534,2.1171,7.1210,5.0039,0.7612
4923,2116,2.0425,0.3764,-1.6661,0.8133
4934,3020,2.1156,7.6936,9.8092,0.7381
4943,3651,2.0331,4.3634,6.3966,0.7897
4945,3757,2.1619,5.9214,8.0833,0.7885
4946,796,2.0277,6.7899,4.7622,0.7602
4953,4133,2.0914,4.7275,6.8189,0.7591
4956,2749,2.0419,5.7612,7.8031,0.7526
4957,3598,2.0294,7.3385,5.3091,0.7913
4959,888,2.0263,5.0220,2.9957,0.7389
4963,1657,2.0636,6.3702,8.4338,0.8066
4972,1159,2.0577,6.6419,8.6995,0.7301
4974,4528,2.0716,7.0694,9.1410,0.7284
4981,1277,2.0523,5.3575,3.3051,0.7794
4992,1102,2.0324,6.2864,8.3187,0.7676
4993,593,2.2002,-8.7250,-10.9251,0.7848
4995,715,2.0719,-1.8179,-3.8898,0.7649
