step,molindx,prediction_error,predicted_value,true_value,mae
4138,4548,2.5144,-0.1933,-2.7077,0.8378
4139,3189,2.3696,3.9025,1.5329,0.7998
4141,3211,2.2613,7.0444,9.3056,0.8377
4142,3361,2.2902,6.8802,4.5901,0.8217
4145,1632,2.2539,-3.0527,-5.3066,0.8419
4147,1499,2.2843,8.9875,6.7032,0.8490
4151,3792,2.4618,1.9510,-0.5108,0.8456
4155,2206,2.3209,6.6460,8.9669,0.8302
4160,1518,2.2822,5.9785,3.6963,0.7982
4161,2983,2.2678,6.0264,8.2942,0.8369
4162,2519,2.3380,6.3764,4.0384,0.8349
4164,296,2.2625,5.9513,3.6889,0.8114
4165,651,2.3282,8.3462,10.6744,0.8078
4167,668,2.3269,2.4753,0.1484,0.8205
4169,1002,2.2974,7.6643,9.9618,0.8421
4173,195,2.3071,8.2896,10.5966,0.8367
4175,292,2.2821,4.2673,1.9852,0.8177
4179,302,2.4250,3.3413,0.9163,0.7959
4181,515,2.6906,6.9050,9.5956,0.8101
4183,1032,2.2903,6.9199,9.2102,0.8207
4185,3935,2.3390,8.4382,10.7772,0.8608
4187,0,2.6503,8.1653,10.8156,0.7999
4196,2799,2.2745,5.2397,2.9653,0.7905
4197,965,3.4384,-7.9612,-11.3996,0.8417
4202,2150,2.4015,2.0448,-0.3567,0.8467
4207,1280,2.5206,7.6054,10.1260,0.7925
4208,431,2.4230,4.4642,2.0412,0.8480
4211,1041,2.2611,9.2822,7.0211,0.8419
4214,588,2.6226,7.2278,4.6052,0.8109
4217,3759,2.2728,2.8825,0.6097,0.8336
4220,4047,2.5419,4.7846,7.3265,0.8530
4221,206,2.3784,2.4589,0.0805,0.7894
4222,3258,2.2738,1.7461,-0.5276,0.8185
4229,1339,2.4007,10.1055,12.5062,0.8296
4234,1250,2.2747,8.3996,10.6744,0.7546
4241,4020,2.2653,7.8613,10.1266,0.8239
4242,683,2.2723,7.6312,9.9035,0.8328
4243,4567,2.3302,-4.1655,-6.4957,0.7798
4246,3858,2.2907,0.9321,3.2229,0.8471
4248,1221,2.2734,10.1950,12.4684,0.8327
4259,1891,2.3067,7.4575,9.7642,0.7861
4263,48,2.3059,7.6034,9.9093,0.7944
4268,699,2.2917,5.2874,2.9957,0.8022
4269,3020,2.3145,7.4947,9.8092,0.7956
4272,1591,2.3108,4.8360,7.1468,0.8081
4274,1723,2.3475,2.6475,0.3000,0.7973
4277,3065,2.2549,5.4738,3.2189,0.7704
4279,360,2.4751,6.5527,4.0775,0.7804
4285,4351,2.3385,0.5121,-1.8264,0.7843
4288,2401,2.3291,6.4882,8.8173,0.8695
4297,867,2.3692,8.4898,10.8590,0.7598
4300,3876,2.4096,-3.8050,-6.2146,0.8547
4301,3809,2.3608,-3.3087,-5.6694,0.8042
4304,1710,2.4698,4.5029,6.9726,0.8492
4305,796,2.2520,7.0141,4.7622,0.8102
4309,1538,2.2650,7.0525,4.7875,0.8195
4310,1367,2.4793,8.1837,5.7044,0.8213
4315,4516,2.2769,0.4125,-1.8643,0.7934
4317,1368,2.3035,6.5777,8.8812,0.8111
4318,691,2.3159,9.7147,12.0305,0.8259
4322,1530,2.5385,2.4354,-0.1031,0.8029
4325,1085,2.3766,8.0277,10.4043,0.8173
4333,1661,2.2729,6.8781,4.6052,0.7794
4335,3102,2.2904,5.9013,3.6109,0.8057
4337,2351,2.4874,6.6717,9.1591,0.8178
4340,1502,2.4688,1.2703,-1.1985,0.7965
4342,3972,2.4554,6.5488,4.0935,0.8475
4347,4215,2.7145,-2.5919,-5.3063,0.8111
4349,418,2.2576,2.7881,0.5305,0.8356
4353,1686,2.3626,3.8521,6.2147,0.8185
4354,1833,2.3245,7.3241,9.6486,0.8000
4358,1274,2.3043,8.2181,10.5225,0.7888
4365,4406,2.3288,4.2748,1.9459,0.8215
4366,1814,2.2683,3.4354,5.7038,0.7647
4369,658,2.4342,9.5915,12.0258,0.7941
4378,1322,2.2718,3.7112,5.9829,0.8268
4381,794,2.9147,8.7026,11.6173,0.8578
4384,3638,2.2519,7.5123,9.7642,0.7518
4393,915,2.2616,8.7023,10.9640,0.8334
4398,295,2.2971,6.5494,8.8465,0.8116
4401,3602,2.2722,4.6356,6.9078,0.7980
4406,1737,2.6165,7.2861,9.9026,0.8140
4407,2365,2.3616,4.1153,6.4770,0.7979
4413,4629,2.2520,8.7593,6.5073,0.7518
4415,471,2.2839,7.1743,4.8903,0.8160
4418,4164,2.2927,-6.2759,-8.5685,0.8342
4423,508,2.2899,6.6848,8.9746,0.8221
4430,1858,2.4051,3.7914,1.3863,0.7503
4443,2299,2.5516,7.1535,9.7050,0.8076
4449,1382,2.2792,8.8723,6.5930,0.7955
4451,4007,2.2587,6.0008,8.2595,0.7900
4452,2468,2.2763,8.3203,10.5966,0.7997
4453,1830,2.3160,3.9261,1.6101,0.8228
4454,193,2.3033,1.4823,-0.8210,0.7850
4457,58,2.2610,6.3220,8.5830,0.8308
4471,718,2.2899,8.5299,10.8198,0.7888
4476,4250,2.6145,-2.6919,-5.3063,0.7754
4479,2420,2.2808,3.7106,5.9913,0.8462
4483,1004,2.3497,-5.8075,-8.1572,0.8085
4488,3443,2.2804,6.3814,4.1010,0.7758
4497,4485,2.2543,5.0250,7.2793,0.8237
4498,429,2.2996,-7.0639,-9.3635,0.7970
4499,4381,2.2517,-2.5160,-4.7677,0.7949
4504,365,2.6082,6.2875,8.8958,0.7814
4508,1026,2.2784,7.9812,5.7028,0.7984
4510,2328,2.3184,8.3706,10.6890,0.8230
4531,1648,2.0904,5.3241,7.4145,0.8022
4532,2670,2.2241,4.6052,6.8293,0.8039
4533,3037,2.3289,3.6598,5.9887,0.7752
4534,1928,2.1306,7.3266,9.4572,0.8131
4535,2109,2.0590,6.9266,4.8675,0.7879
4536,566,2.1301,4.7620,2.6319,0.7825
4537,3013,2.3203,-4.7282,-2.4080,0.8157
4538,1390,2.2582,6.2590,8.5172,0.7931
4539,1337,2.2032,7.9972,10.2004,0.8342
4540,3286,2.1319,6.3436,8.4755,0.7845
4541,1543,2.1470,6.7598,4.6128,0.7664
4542,3050,2.2002,5.5606,3.3604,0.8103
4543,3135,2.1109,6.1886,4.0777,0.7908
4544,3283,2.1473,4.4038,6.5511,0.7806
4546,3118,2.2108,10.1481,7.9373,0.7452
4547,1994,2.3250,2.8794,0.5544,0.7887
4548,2382,2.0431,0.7723,2.8154,0.7978
4549,1572,2.1225,7.7085,9.8309,0.7623
4550,2081,2.5984,6.2069,8.8054,0.8411
4552,2578,2.0911,2.4417,0.3506,0.7674
4553,1577,2.1047,6.2381,8.3428,0.7601
4554,2118,2.0602,8.3330,6.2729,0.8600
4555,2905,2.1332,5.5708,3.4376,0.8488
4556,3092,2.1771,6.7848,8.9619,0.7776
4557,3161,2.2806,5.6745,7.9551,0.7884
4558,2386,2.1041,6.7099,8.8139,0.7479
4559,4170,2.1784,6.0702,3.8918,0.8056
4560,2820,2.2359,8.1377,10.3736,0.7751
4561,2212,2.1469,8.6979,6.5511,0.7857
4562,492,2.1323,1.5290,-0.6033,0.7938
4563,407,2.0885,5.7356,7.8240,0.7841
4564,4197,2.0424,4.3544,6.3968,0.7789
4565,1227,2.1796,5.8172,3.6376,0.7659
4566,243,2.0965,5.5044,7.6009,0.7866
4567,4389,2.3601,1.7107,4.0707,0.7571
4568,2753,2.0328,4.9883,7.0211,0.7567
4570,3153,2.0757,0.8634,2.9392,0.7954
4574,2767,2.1596,5.8795,8.0392,0.7687
4575,3742,2.0288,8.8087,6.7799,0.7872
4576,3899,2.0342,3.9819,6.0161,0.8065
4577,2252,2.1479,2.9272,5.0752,0.7668
4578,4344,2.1132,0.8555,-1.2577,0.7797
4579,3930,2.2222,2.6922,0.4700,0.7890
4580,2379,2.0453,8.2134,6.1681,0.7753
4581,1261,2.1236,3.4748,5.5984,0.7993
4582,3709,2.1307,2.0657,-0.0651,0.7773
4583,1384,2.2954,9.9916,7.6961,0.7517
4584,4235,2.1566,2.6475,4.8040,0.7895
4585,1619,2.0747,6.1941,8.2687,0.7893
4586,31,2.1042,10.7801,8.6759,0.7664
4587,1015,2.0474,7.3861,9.4335,0.7591
4588,4506,2.0729,7.2933,5.2204,0.7474
4589,1398,2.0662,4.6308,6.6970,0.7874
4590,3583,2.0753,6.1975,8.2728,0.7208
4591,887,2.1724,9.0599,6.8876,0.7761
4592,3030,2.1886,6.9761,4.7875,0.7778
4595,1688,2.1747,6.7871,8.9618,0.7698
4596,2811,2.2202,3.1914,5.4116,0.7363
4598,1580,2.1780,2.7769,0.5989,0.7798
4599,4325,2.1131,-6.1407,-8.2538,0.7578
4600,1176,2.0691,2.4056,0.3365,0.7762
4601,2077,2.0720,5.5376,3.4656,0.7545
4602,3323,2.0842,8.4768,6.3925,0.7662
4605,849,2.0560,9.1292,7.0733,0.7959
4606,139,2.0632,9.1072,11.1704,0.7910
4607,3056,2.1697,2.1782,0.0085,0.7563
4608,1653,2.1119,5.8431,7.9551,0.7870
4609,2851,2.0321,7.1174,9.1495,0.7751
4612,4095,2.1792,2.5847,0.4055,0.7858
4613,742,2.2880,-7.9608,-10.2488,0.7332
4616,826,2.2234,-7.4338,-5.2104,0.8131
4617,4227,2.3447,3.5079,1.1631,0.7822
4620,3817,2.1183,7.6790,5.5607,0.7659
4624,4356,2.1411,5.4369,3.2958,0.7786
4625,2848,2.1184,6.6220,8.7404,0.7885
4628,3546,2.0480,4.8753,2.8273,0.7870
4629,2253,2.1724,4.2337,2.0613,0.7952
4630,215,2.1018,7.4663,9.5681,0.7836
4634,3047,2.2381,7.0210,9.2591,0.7650
4635,739,2.0677,6.4495,8.5172,0.7452
4638,343,2.0525,-5.7524,-7.8049,0.7742
4639,2005,2.1016,7.6813,5.5797,0.7496
4645,4130,2.0447,7.5778,9.6225,0.7956
4646,4304,2.4933,8.7582,11.2516,0.8273
4647,2361,2.1751,8.1271,10.3023,0.7728
4648,581,2.0546,8.0480,10.1027,0.7255
4649,3750,2.0689,6.6741,4.6052,0.7129
4651,4482,2.1175,3.8741,5.9915,0.7768
4653,662,2.4037,7.2308,9.6345,0.7606
4654,3630,2.0342,4.8308,2.7966,0.7809
4656,3382,2.0954,7.1706,5.0752,0.7801
4657,2667,2.0556,1.9105,-0.1450,0.8039
4661,2707,2.0762,2.7758,4.8520,0.7422
4662,3436,2.0446,2.0497,4.0943,0.7810
4664,4372,2.1608,2.7862,4.9469,0.7504
4666,3655,2.4033,7.2631,4.8598,0.7453
4670,1610,2.0486,6.0830,8.1315,0.7476
4671,6,2.2044,7.1882,9.3926,0.7793
4672,1001,2.2111,-8.0377,-10.2488,0.7347
4677,945,2.2489,-7.9999,-10.2488,0.7554
4680,2697,2.0421,7.4625,5.4204,0.7619
4681,4163,2.1837,9.5682,11.7519,0.7533
4682,949,2.1497,4.3469,2.1972,0.7755
4686,2988,2.0438,2.3383,4.3820,0.7706
4687,2836,2.2362,2.5514,4.7876,0.7788
4689,274,2.5891,7.8250,10.4141,0.7710
4692,2211,2.0505,5.5503,7.6009,0.7719
4694,2250,2.1852,7.0523,4.8671,0.7771
4698,3195,2.1022,5.9733,3.8712,0.7671
4699,252,2.0569,6.9114,8.9683,0.7454
4702,1741,2.1180,0.6908,-1.4272,0.7476
4703,1308,2.0415,4.4432,6.4847,0.8181
4705,2986,2.0421,9.0704,11.1125,0.7972
4707,1588,2.0864,2.6672,4.7536,0.7554
4708,2487,2.0578,7.1526,9.2104,0.7702
4710,3071,2.2999,8.7510,11.0509,0.7814
4713,2330,2.1526,7.9740,10.1266,0.7585
4714,3916,2.1176,4.5905,6.7081,0.7679
4718,1987,2.1045,0.9005,-1.2041,0.7423
4728,810,2.0295,5.7677,7.7973,0.7804
4729,3522,2.2308,5.6702,7.9010,0.7563
4731,2400,2.1273,4.4276,2.3003,0.7550
4732,2628,2.0308,7.1667,5.1359,0.7490
4736,229,2.2068,7.8019,10.0086,0.7884
4737,4508,2.0652,2.9455,5.0106,0.7360
4741,4267,2.1002,7.4176,9.5178,0.7727
4742,4353,2.1663,1.2869,3.4532,0.7994
4743,411,2.0463,5.4136,3.3673,0.7505
4744,1579,2.1010,2.5434,4.6444,0.7647
4745,4473,2.0286,5.6856,7.7142,0.7380
4747,1744,2.0860,4.4393,6.5253,0.7779
4751,1856,2.1056,4.0150,1.9095,0.7647
4752,2757,2.0553,4.1593,6.2146,0.7589
4756,1986,2.0927,3.1096,5.2023,0.7468
4758,4480,2.2386,-3.6045,-5.8430,0.7872
4759,3232,2.1241,5.7237,7.8478,0.7465
4763,3599,2.0596,5.3663,7.4258,0.7134
4771,82,2.3069,8.8494,11.1562,0.8008
4773,1555,2.2387,6.0553,8.2941,0.7553
4775,49,2.2189,8.0739,5.8551,0.7480
4777,1541,2.1090,8.8249,10.9340,0.7428
4779,2538,2.0645,8.4079,6.3434,0.7936
4783,3765,2.0509,2.0509,0.0000,0.7838
4787,2032,2.0270,4.7351,2.7081,0.7768
4796,3052,2.1958,7.7077,9.9035,0.7366
4800,415,2.0445,-6.3755,-8.4200,0.7745
4802,4158,2.0498,4.7966,6.8464,0.7805
4810,1331,2.0351,5.2651,3.2300,0.7387
4811,2974,2.1038,8.4870,10.5908,0.7469
4816,4531,2.0492,8.4961,10.5453,0.7470
4820,150,2.0882,7.6373,5.5491,0.7558
4824,4621,2.0474,5.1223,7.1696,0.7272
4832,3481,2.1128,7.0975,9.2103,0.7795
4837,2090,2.6925,7.2333,9.9257,0.7238
4840,2507,2.1080,7.1024,9.2103,0.7609
4843,4584,2.0460,4.5991,6.6451,0.7352
4845,2724,2.4969,6.4903,8.9872,0.7767
4849,4150,2.1156,2.3842,4.4998,0.7105
4855,2353,2.1482,3.7828,5.9309,0.7478
4858,2783,2.1269,7.3458,9.4727,0.7952
4862,1222,2.0747,6.3430,4.2683,0.7263
4866,1007,2.0327,5.6780,7.7107,0.7861
4871,1161,2.0943,4.2579,6.3522,0.7535
4879,1822,2.1061,3.8235,5.9296,0.7434
4891,3575,2.0857,5.5640,7.6497,0.7371
4892,454,2.0946,3.8208,5.9154,0.7496
4895,4368,2.0507,6.0808,8.1315,0.7568
4897,1314,2.0344,5.2114,3.1770,0.7607
4898,2042,2.1634,5.1601,2.9968,0.7473
4911,1466,2.0634,4.3660,2.3026,0.7487
4922,4296,2.0536,4.8542,6.9078,0.7247
4926,3208,2.1527,5.6714,7.8240,0.7664
4927,4199,2.1066,4.4993,6.6059,0.7027
4929,218,2.1262,6.6686,8.7948,0.7158
4931,2035,2.0394,3.4508,1.4114,0.7033
4938,3343,2.0961,4.2496,6.3456,0.8041
4939,1073,2.1720,7.2529,5.0809,0.7730
4943,660,2.0446,-5.9123,-7.9569,0.7086
4945,3813,2.0467,4.8130,2.7663,0.7241
4952,3756,2.0650,0.9983,3.0633,0.7370
4953,2941,2.0700,3.4513,5.5213,0.7135
4965,946,2.0275,3.3797,5.4072,0.7301
4971,682,2.1189,4.5178,2.3990,0.7259
4982,71,2.0669,8.5297,10.5966,0.7558
4987,655,2.2598,6.6495,8.9092,0.8059
4999,1968,2.0657,8.7541,10.8198,0.7189
5006,3229,2.1883,2.1883,0.0000,0.7882
5012,2265,2.0431,4.6589,6.7020,0.7455
5014,4397,2.0626,0.8388,2.9014,0.7645
