molindx,Temperature,logS,rdf_eeq,rdf_alp,sdc,sdx,sa,dga,dgp,dgtot
1077,293.15,-5.2344,-0.06848,19128.77811,2.8163,0.0,0.8457,0.5122,-22.377,-21.1022
1078,298.15,4.91265,-0.34619,8114.77169,5.8808,0.0,1.5602,0.5562,-36.1646,-25.955
1079,303.15,-9.03952,-0.11302,22511.48642,2.5228,0.0,1.3076,1.7315,-31.2011,-28.3319
1080,298.15,7.17012,-0.34261,4498.8718,3.6674,0.0,1.8961,-5.8789,-43.5549,-38.3059
1081,293.15,8.3163,-0.8212,7749.75166,2.9198,5.2441,4.5262,-2.3521,-85.9928,-88.3448
1082,303.15,-6.84742,-0.12419,20047.80161,2.9534,0.0,1.3073,0.1992,-31.5627,-30.2003
1083,295.15,6.71027,-0.94847,8712.21996,5.5784,2.2033,4.1402,0.6211,-84.298,-72.3889
1084,298.15,-6.10575,-0.07006,19115.04293,2.9909,0.0,0.932,0.5122,-24.558,-23.4223
1085,293.15,10.40426,-0.18484,3376.19527,3.2495,0.0,0.8264,-0.9706,-15.5937,-16.5643
1086,298.15,-2.48531,-0.0985,12793.34297,4.1712,0.0,0.786,-4.0892,-22.2081,-26.2973
1087,303.15,-5.48889,-0.12859,20065.60216,2.9188,0.0,1.2805,0.2006,-31.0592,-28.7142
1088,293.15,3.68996,-0.29234,9686.93495,6.2684,0.0,1.9755,2.641,-46.3843,-31.9579
1089,293.15,6.55108,-0.32826,6092.69964,4.5246,0.8817,1.9409,-3.249,-41.5459,-42.2618
1090,298.15,2.92316,-0.31721,11361.84048,6.3924,0.0,1.7585,-9.7751,-41.7092,-45.1185
1091,298.15,10.16585,-0.22313,5479.0512,4.899,0.0,1.4231,-0.3378,-32.728,-28.9187
1092,295.15,-2.91652,-0.09169,14738.61853,4.0392,0.0,0.9487,-2.5548,-25.9013,-28.456
1093,298.15,4.39815,-0.05829,3705.7054,2.4739,0.0,0.526,0.1618,-14.5736,-14.4118
1094,298.15,3.54169,-0.14938,7610.95169,3.9074,0.0,1.2668,-2.443,-26.6286,-26.8958
1095,303.15,-7.23886,-0.12763,20003.54833,3.2912,0.0,1.4099,0.199,-34.2788,-32.638
1096,310.15,4.60517,-0.44469,9729.61382,6.2776,0.0,2.4582,-7.5414,-54.8702,-50.6577
1097,295.15,7.31322,-0.43531,7333.48184,5.4424,0.67,2.2288,-6.4796,-43.907,-50.3866
1098,303.15,4.06044,-0.3474,9519.93931,5.6257,0.0,2.1493,-1.7799,-47.8251,-22.5079
1099,295.65,9.40215,-0.32192,6676.35558,3.9223,1.1998,1.8344,0.3667,-38.554,-38.1873
1100,293.15,6.70319,-0.39843,6714.83953,4.8565,0.0,1.9401,-9.247,-41.9781,-42.3934
1101,298.15,6.41814,-0.35048,8826.15187,3.1893,1.1011,2.0835,1.5947,-47.0358,-42.0201
1102,293.15,8.31874,-0.53136,13278.53195,7.298,0.0,3.8936,-2.004,-76.4845,-48.9059
1104,293.15,1.77497,-0.38262,9814.50788,3.7507,0.0,2.2087,-5.4406,-48.2408,-46.5267
1105,303.15,6.265,-0.38027,11375.76857,6.3808,0.0,1.5845,2.7697,-36.9617,-24.2078
1106,293.15,6.90847,-0.75362,20521.17889,11.1826,0.0,4.1092,4.0093,-91.4452,-37.3924
1107,298.15,7.35554,-0.36456,7333.12431,3.7245,1.1073,2.1116,0.0641,-47.9786,-44.0309
1108,298.15,10.30895,-0.32463,5774.3095,5.0275,0.6805,1.8179,2.3742,-41.5602,-39.1859
1110,295.15,3.81027,-1.02895,26679.13059,12.0435,0.0,5.6086,0.5434,-112.9705,-72.4137
1111,293.15,9.71716,-0.34585,4297.27776,4.0287,0.892,1.54,-2.6876,-35.5842,-38.2717
1112,298.15,5.0041,-1.05895,16137.90921,10.0372,0.0,5.8912,-11.3793,-112.0004,-74.0134
1113,295.15,4.5455,-0.94728,21479.72914,11.3496,0.0,5.4371,-1.7094,-110.1594,-75.3334
1115,298.15,11.60634,-0.50736,4744.92804,3.8421,2.1241,2.3535,-1.6305,-53.4709,-55.1014
1118,293.15,7.824,-0.69098,9216.15052,5.2982,0.8619,3.294,-4.6063,-59.8347,-52.8798
1119,293.15,4.63473,-0.36241,9687.06811,6.103,0.0,1.5995,1.6687,-37.0827,-25.2295
1120,293.15,6.90776,-0.22362,5265.21147,3.3563,0.8044,1.4427,2.2015,-34.483,-32.2815
1121,295.15,4.95219,-0.80518,18439.83674,7.5805,1.764,3.5421,-11.4656,-75.2345,-77.4218
1122,303.15,-6.70926,-0.12666,19998.32231,3.1113,0.0,1.324,0.1991,-32.0902,-30.6445
1123,293.15,8.00637,-0.15205,4186.49874,3.8559,0.0,0.8395,0.2178,-20.0628,-19.8449
1124,293.15,5.01728,-0.76313,18953.61151,9.353,0.9619,3.6801,-0.5221,-80.1623,-57.1676
1125,298.15,7.03961,-0.11154,2073.06285,2.7417,0.0,0.8752,-1.4257,-23.0006,-22.3489
1126,298.15,7.33954,-0.09587,2026.38962,2.804,0.0,0.5737,-2.1644,-15.9912,-18.1557
1127,298.15,0.61595,-0.10421,10993.60261,4.1597,0.0,0.5636,-5.625,-16.9855,-22.6105
1128,298.15,3.79725,-0.53619,17049.67961,7.4746,0.9791,3.3278,-14.3789,-70.8033,-75.3988
1129,298.15,7.25134,-0.59721,12594.95862,5.8409,1.9645,2.4619,-7.2793,-57.3542,-64.6335
1130,303.15,-8.94741,-0.11888,22508.27274,2.5946,0.0,1.3537,1.7327,-32.4396,-28.9012
1131,293.15,6.01616,-0.60145,12427.30401,5.8659,1.0429,3.4714,-6.342,-77.8899,-72.732
1132,295.15,3.46509,-0.71968,15444.26453,5.899,1.8815,2.8832,-13.5026,-60.1883,-73.6909
1133,298.15,3.48723,-0.65616,15384.03495,6.8752,0.9383,2.9587,-9.0418,-66.4165,-63.927
1134,293.15,8.00638,-0.86275,12218.39307,7.3222,0.9045,4.0839,1.4778,-78.6189,-61.8276
1135,310.15,5.99146,-0.6289,13792.35436,7.542,0.8766,3.712,-8.118,-76.4572,-62.8941
1136,293.15,4.17439,-0.386,9756.22151,2.9563,1.1207,2.008,-6.1855,-43.0753,-48.4499
1137,298.15,5.13582,-0.96246,11254.89624,5.8666,1.6066,4.3177,-1.473,-75.0462,-62.4414
1138,298.15,4.60517,-0.63979,12873.78848,5.2679,1.981,2.92,-10.4671,-66.2023,-76.6694
1139,298.15,3.69995,-0.33961,22239.14471,7.2062,0.0,1.412,-18.6215,-35.3733,-46.0869
1140,296.15,6.61794,-0.36586,8113.90072,6.5352,0.0,2.0819,-2.8012,-47.5655,-32.924
1141,298.15,4.60517,-0.16616,6585.82787,0.8333,1.0805,1.0655,2.8893,-24.671,-21.5803
1142,293.15,5.47563,-0.37824,7546.86265,6.5967,0.0,2.8335,-3.0586,-63.9655,-54.1257
1143,298.15,3.80402,-0.0596,4186.8059,2.5406,0.0,0.5611,0.4222,-15.4568,-15.0346
1144,298.15,3.66484,-0.12339,5315.27225,3.8122,0.0,0.5536,1.1005,-15.9773,-14.8767
1147,293.15,5.89715,-0.43242,6738.53163,4.3548,0.965,2.2185,-9.2391,-47.0431,-56.2822
1148,295.15,4.60525,-0.40648,9312.09097,6.4324,1.0713,3.431,-3.9372,-76.9593,-68.9193
1149,298.15,2.55056,-0.59729,15109.66815,5.4248,0.9781,2.0948,-6.5393,-46.3896,-46.4807
1150,298.15,9.53964,-0.26854,5802.57823,4.4066,0.748,1.4548,2.3809,-33.5014,-31.1205
1151,293.15,3.43399,-0.32355,13648.28466,7.0819,0.0,1.5363,-7.3433,-37.1646,-35.1752
1152,293.15,6.71417,-0.25919,6018.01495,4.5928,0.0,1.6552,-0.9785,-38.1423,-31.7596
1153,298.15,5.39363,-0.34089,8093.45625,6.1236,0.0,1.5922,0.554,-36.91,-26.3263
1154,303.15,9.80918,-0.21965,4404.22528,3.6349,0.0,0.8474,0.1553,-16.0908,-15.9355
1155,287.15,4.89027,-0.43687,8753.80535,5.2683,0.9914,2.5706,-8.5633,-54.9511,-60.2459
1156,298.15,2.83325,-0.246,5522.10435,2.0074,1.37,1.67,-1.1509,-38.9392,-35.9755
1157,298.15,0.64185,-0.71821,33385.2635,10.3225,0.0,2.8068,1.7021,-65.2061,-16.3752
1158,293.15,9.83092,-0.58305,8708.96755,5.8686,1.8085,2.4295,1.7044,-55.7936,-54.0891
1159,298.15,8.69951,-0.61203,9938.91465,6.985,0.7483,3.5283,-2.1262,-74.4065,-58.0475
1161,298.15,6.3522,-0.49487,15259.94262,7.7611,0.0,3.0038,-5.3898,-65.6821,-52.6358
1162,298.15,5.51343,-0.37259,8806.738,3.4589,1.1341,2.2583,1.601,-50.9691,-45.5242
1163,283.15,9.16115,-0.58488,6527.00285,5.0459,0.9158,2.7649,-7.9723,-56.2787,-54.7994
1165,293.15,5.7301,-0.29916,5564.74635,5.2492,0.0,2.1588,-7.7883,-44.8975,-52.6857
1166,293.15,7.86327,-0.29372,5131.04984,5.3808,0.0,1.7063,-2.9986,-38.9161,-35.9212
1167,293.15,2.29253,-0.80783,28694.13984,9.7322,1.7383,3.3205,-0.1249,-76.1229,-76.2478
1168,298.15,2.5096,-0.58628,25592.69989,8.377,0.7691,3.0425,-4.3629,-64.9003,-61.5147
1169,298.15,4.17913,-0.68745,13514.67838,5.9374,1.8399,3.2246,-5.4472,-65.8973,-71.3446
1170,303.15,-9.27009,-0.10692,22563.27932,2.3086,0.0,1.1979,1.7301,-28.6877,-25.4077
1171,293.15,2.07944,-0.08752,4793.53356,3.0052,0.0,0.583,1.1588,-15.8873,-14.7286
1172,293.15,7.17008,-0.23037,4649.44116,3.3404,0.8885,1.2111,0.9276,-29.188,-28.2603
1173,298.15,7.37776,-0.21711,5274.79734,2.9648,0.8157,1.261,2.1959,-30.0747,-27.4544
1175,298.15,7.28856,-0.30566,6726.69558,5.5709,0.0,1.5418,-0.5555,-35.5433,-26.6442
1176,293.15,0.33647,-0.15277,8043.96182,3.9251,0.0,0.7412,3.6431,-20.2114,-16.5683
1178,303.15,3.41807,-0.20789,11086.47115,5.5662,0.0,0.8785,-12.4756,-19.2252,-31.7008
1179,298.15,9.72316,-0.29093,5912.25572,5.2876,0.0,1.559,-1.6921,-32.4926,-26.5936
1180,303.15,-6.54808,-0.12922,20086.16865,3.0966,0.0,1.3555,0.1997,-32.9838,-30.7364
1181,298.15,2.99506,-0.06019,4708.90714,2.5869,0.0,0.5848,0.6829,-16.0542,-15.3714
1182,308.15,8.51726,-0.53978,10260.2854,7.2985,0.7848,2.5151,2.7358,-56.977,-44.0924
1183,296.15,6.09131,-0.45866,10599.32387,6.3649,0.6194,1.9788,-0.2457,-45.7748,-46.0206
1184,303.15,-5.81125,-0.12285,20058.73574,3.0237,0.0,1.2943,0.1992,-31.5368,-29.4624
1185,293.15,-4.14719,-0.08035,16857.67732,3.4575,0.0,0.8978,-1.0215,-24.1802,-24.7764
1186,298.15,3.92754,-0.20103,5851.1933,3.6664,0.0,1.6526,-6.3141,-36.0375,-37.3222
1187,298.15,4.74493,-0.59555,12358.49651,2.8506,2.8747,2.8799,-7.6044,-61.2304,-69.2093
1188,303.15,-5.6731,-0.13011,20056.02245,3.2657,0.0,1.4321,0.2,-34.9347,-32.3832
1189,292.15,10.12663,-0.41503,4051.8768,1.711,2.2443,2.1537,-2.0948,-40.6522,-42.9659
1190,295.15,10.3156,-0.88873,12740.25836,7.8797,1.799,4.3988,-2.0803,-90.0304,-69.9967
1191,310.15,6.39698,-0.45861,9738.86041,6.6497,0.0,2.6913,-7.5384,-60.0078,-53.1962
1192,298.15,5.99158,-0.54773,9283.90435,5.8498,0.6783,2.3323,0.2327,-48.6672,-39.7231
1193,298.15,-2.0471,-0.0981,12776.43622,4.1697,0.0,0.762,-4.0907,-21.6443,-25.735
1194,298.15,-0.22314,-0.29133,22457.62413,5.2684,0.8631,1.8118,2.6287,-45.4775,-41.3366
1196,295.15,7.31386,-0.93232,15750.79748,7.6118,1.5275,4.1486,-4.2797,-84.4551,-69.9817
1197,295.15,7.03878,-0.27166,5465.45442,5.2234,0.0,1.5173,-1.6652,-34.7709,-27.2969
1198,298.15,5.42053,-0.06621,3914.50063,2.5817,0.0,0.3763,-0.7136,-11.1631,-11.8767
1200,298.15,11.21317,-0.17717,1741.97636,3.0887,0.0,1.331,-3.4036,-29.9808,-29.7997
1201,298.15,5.92426,-0.09299,3729.12179,2.9064,0.0,0.3456,-0.3776,-10.2929,-10.6705
1202,293.15,6.64511,-0.43266,6622.3904,4.3353,0.0,2.6073,-5.8799,-45.4211,-36.4895
1203,295.15,9.08251,-0.47898,9491.25389,7.0026,0.0,2.7618,-1.4542,-58.2224,-40.1007
1204,293.15,7.54969,-0.40822,6208.18861,4.5644,1.146,2.4864,-3.9885,-56.9829,-55.6545
1205,288.15,5.19297,-0.68736,6947.99367,2.5843,3.7422,3.5156,-5.9513,-76.175,-75.8587
1206,293.15,5.07517,-0.37853,9613.2787,6.9093,0.0,1.6783,1.6772,-39.0729,-26.2905
1208,298.15,3.2581,-0.52133,21164.44342,7.6833,0.8008,3.0656,-10.0187,-66.6752,-71.807
1209,298.15,5.70457,-1.04119,11966.97049,6.9462,1.9208,4.8878,2.5391,-91.654,-67.3471
1210,293.15,5.20181,-0.15502,7234.07896,4.7524,0.0,1.0483,-3.0594,-26.1123,-29.1717
1211,298.15,8.18869,-0.56389,2014.49054,1.7199,2.2167,2.4041,-3.6907,-47.6686,-51.3593
1212,293.15,3.58352,-0.40051,29837.03604,6.1806,0.4234,2.1802,15.6534,-43.1537,-16.7616
1213,298.15,0.64185,-0.56785,26043.27852,8.493,0.0,2.4626,-14.2038,-57.9928,-36.02
1216,293.15,3.77437,-0.41091,11269.67056,7.1746,0.0,1.7234,2.8009,-39.9473,-25.3947
1217,298.15,-3.00402,-0.0881,14744.83489,3.6994,0.0,0.7857,-2.5557,-21.7727,-23.6917
1218,298.15,9.85219,-0.44889,1650.17393,2.1547,1.6995,2.518,-2.1122,-42.8386,-32.9548
1219,298.15,2.55414,-0.16116,6629.68856,3.8902,0.0,0.5272,2.1046,-15.1589,-13.0543
1220,293.15,6.06379,-0.41391,17565.43659,8.1104,0.0,3.0472,-3.6269,-60.6862,-43.6801
1221,290.15,12.46844,-0.18752,3382.35042,3.3407,0.0,0.8268,-0.9641,-15.6017,-16.5658
1222,293.15,4.2683,-0.88937,4860.80164,1.6731,3.2702,3.5905,-9.0267,-64.2024,-66.5624
1223,293.15,2.56495,-0.53924,21045.66776,7.9528,0.9042,2.9701,-2.0736,-69.5006,-62.4885
1224,293.15,4.70048,-0.18548,6884.89719,4.5514,0.0,1.0957,-3.1298,-22.4918,-22.6135
1225,298.15,7.64712,-0.40063,5377.22813,3.7179,1.98,2.6845,-3.7605,-59.1015,-58.2342
1226,303.15,3.2581,-0.08485,4801.39734,2.681,0.0,0.4707,1.1584,-13.0431,-11.2839
1227,298.15,3.63759,-0.09179,3726.71148,2.7735,0.0,0.321,-0.3785,-9.6825,-10.061
1228,298.15,4.49979,-0.976,21662.13817,8.011,1.9603,4.3356,-9.4761,-87.0889,-90.4171
1229,288.15,10.52137,-0.33548,2036.18595,2.3355,1.14,1.7908,-3.7358,-39.7202,-40.635
1231,298.15,4.75875,-0.11106,4820.85102,3.3589,0.0,0.3821,0.7312,-11.4141,-10.6829
1232,293.15,8.51719,-0.44772,6599.58312,4.318,0.0,2.6265,-5.8825,-46.2224,-37.0469
1233,298.15,8.25903,-0.61607,9354.16887,5.2971,0.6893,2.7159,-0.3111,-57.0718,-51.4469
1234,303.15,3.07501,-0.33825,13581.16801,6.9161,0.0,1.5228,-7.3382,-36.8348,-35.0385
1235,298.15,9.65503,-0.26149,3320.29489,3.5487,0.9504,1.8005,-4.2146,-42.4131,-41.6146
1236,293.15,5.15329,-0.37891,9688.20504,6.5263,0.0,1.6635,1.6921,-38.3736,-25.6846
1237,298.15,4.00733,-0.75927,9918.58471,5.3628,0.8463,3.3584,-0.5163,-60.4528,-44.8664
1238,298.15,3.6775,-0.13102,5344.79413,3.5688,0.0,0.4951,0.9923,-14.2449,-13.2526
1239,298.15,5.743,-0.15158,7382.09981,3.4449,0.0,1.1922,-5.2871,-25.8153,-31.1025
1240,293.15,6.21401,-0.86765,11643.04915,6.525,0.955,3.2134,-4.4596,-66.477,-51.7851
1241,293.15,5.99146,-0.55457,20193.51281,8.462,0.0,2.6123,9.5529,-59.2132,-10.6733
1242,298.15,-6.99111,-0.08021,16846.52939,3.4515,0.0,0.8904,-1.0215,-24.0013,-24.5888
1243,293.15,-3.31925,-0.08738,14757.62446,3.6326,0.0,0.7586,-2.5563,-21.0769,-23.05
1244,293.15,4.98359,-0.5246,16191.61953,8.4476,0.0,3.1298,-1.0999,-67.6519,-45.3005
1245,293.15,6.07764,-1.30588,24925.39406,9.6082,1.1719,5.7838,-5.5419,-116.945,-84.218
1246,298.15,6.62064,-1.0794,13887.46192,7.1941,1.5524,4.8806,3.6511,-91.2479,-66.3083
1248,298.15,6.21534,-1.09665,18339.46642,5.117,2.8884,3.8196,-5.7389,-81.3713,-76.7222
1249,293.15,4.86746,-0.45956,17428.31232,6.918,0.0,2.7584,6.243,-62.1246,-22.0445
1250,295.15,10.67437,-0.6186,3989.70437,3.7598,1.0757,2.9415,-2.5152,-60.4735,-53.4114
1251,295.15,9.37483,-0.66334,14738.96861,8.5138,0.6743,3.6987,-1.489,-79.4784,-61.5781
1252,298.15,7.82405,-0.28126,3327.24082,3.1389,1.292,1.7371,-4.2091,-41.047,-40.2862
1253,298.15,0.74194,-0.2849,15662.08666,6.1613,0.0,1.867,-5.4912,-44.3876,-49.8788
1254,294.15,8.18032,-0.49147,7001.69329,6.2613,1.1508,3.1901,4.4728,-70.4528,-51.7614
1255,298.15,4.60517,-0.38745,8695.1322,5.4126,0.5665,1.9679,1.1755,-41.8897,-40.7143
1256,298.15,-1.96619,-0.71127,33479.94118,10.0406,0.0,2.7372,1.6928,-63.5972,-17.149
1257,298.15,0.40547,-0.57246,23424.81558,8.1689,0.8114,2.8842,-0.9612,-67.8228,-60.8251
1258,298.15,2.73437,-0.15043,8056.76466,0.0,1.1113,0.9296,4.4207,-20.8192,-16.2688
1259,298.15,5.01064,-0.27198,17923.74105,6.7853,0.0,2.392,-4.3071,-48.8002,-48.3363
1260,298.15,6.32794,-0.62834,7335.91139,0.0,3.1656,2.6064,0.5669,-49.7604,-47.137
1261,293.15,5.59842,-0.43453,13136.83309,5.7846,0.7741,2.0971,1.2782,-44.2988,-43.0206
1263,298.15,6.08677,-0.43568,8271.50998,2.9952,1.1947,2.4696,1.5546,-51.6084,-42.8165
1264,293.15,8.07091,-1.3096,27500.69531,9.0236,1.1777,6.081,-7.855,-122.1662,-99.8121
1265,303.15,-8.85531,-0.10955,22555.38382,2.3982,0.0,1.2594,1.7319,-30.0679,-26.781
1266,298.15,3.94453,-0.09805,4195.11699,2.973,0.0,0.4208,-0.1189,-12.1751,-12.294
1267,295.15,6.50725,-0.9251,5270.10757,2.5849,2.5851,3.4998,0.2099,-60.2314,-48.38
1268,291.15,7.76645,-0.48434,8403.2421,4.4157,1.0854,3.0402,-10.2285,-65.1229,-63.8346
1269,303.15,7.05533,-0.37156,9650.50889,6.766,0.0,1.6549,1.6718,-38.5913,-26.0881
1270,303.15,-3.65057,-0.14107,17754.91631,3.5846,0.0,1.3488,-1.3333,-33.2518,-31.8035
1271,293.15,9.02882,-0.22761,3258.63936,3.1116,0.0,1.2671,-8.2911,-25.7732,-26.4179
1272,298.15,3.4657,-1.46729,28182.47683,9.1268,2.1525,5.8172,-3.8414,-115.4718,-94.3037
1273,293.15,7.08171,-0.29823,4331.11118,4.462,0.8834,1.9527,-3.2136,-45.7229,-42.6924
1274,295.15,10.52246,-0.66451,5070.51227,4.7585,0.9841,3.171,-1.3943,-65.6043,-56.5711
1275,295.15,7.6009,-0.53804,12906.68261,7.7799,0.0,2.8461,0.7726,-60.4133,-38.8161
1276,298.15,3.43399,-0.05723,5060.12891,2.5299,0.0,0.55,0.8223,-15.1869,-14.3646
1277,298.15,3.30513,-0.90482,17564.62483,8.9601,0.9698,3.8001,4.7248,-81.8501,-53.6037
1278,303.15,-6.66321,-0.12893,20084.8076,3.1046,0.0,1.357,0.1998,-33.0311,-30.6312
1279,298.15,-5.68398,-0.08006,16855.3289,3.3103,0.0,0.8273,-1.0211,-22.3943,-22.609
1280,298.15,10.12597,-0.80431,9960.23534,5.3137,2.4116,3.108,1.5369,-65.0396,-56.925
1281,298.15,2.77266,-0.93749,21033.54196,6.8829,1.8159,3.6563,-1.6296,-75.0022,-63.6305
1282,307.15,12.61154,-0.19076,3381.63893,3.3126,0.0,0.8334,-0.958,-15.6211,-16.5791
1283,298.15,1.60987,-0.52304,18806.89015,6.544,0.6067,3.1208,8.1636,-66.3218,-40.8689
1284,293.15,2.77944,-0.43225,13097.98436,7.1034,0.0,1.6875,3.9053,-39.1259,-24.0488
1285,295.15,6.25471,-0.79153,12190.82408,7.4971,0.8966,4.3638,-4.0456,-84.9968,-70.8387
1287,295.15,4.53228,-0.7719,13885.97326,6.9634,0.9405,4.6234,-14.2398,-89.3303,-89.0976
1290,295.15,8.59306,-0.45636,10431.84766,7.0077,0.0,2.6829,-4.774,-57.1448,-43.3278
1291,298.15,-3.83272,-0.08975,14732.40306,3.8969,0.0,0.8678,-2.5558,-23.8761,-26.0401
1292,298.15,5.70378,-0.31127,10124.56122,4.7531,0.7195,1.0391,-9.0911,-21.7308,-30.822
1293,303.15,-5.90336,-0.13149,20038.27391,3.0329,0.0,1.3264,0.201,-32.1459,-29.978
1294,293.15,7.65052,-0.57471,7250.80623,4.2944,0.8021,3.0682,2.1192,-59.9123,-51.9128
1296,295.15,9.3303,-0.78715,8222.84158,6.8738,1.1834,4.0235,0.5171,-84.4715,-66.3667
1297,294.15,8.92266,-0.66281,13997.39285,8.5172,0.0,3.8153,-1.325,-80.4536,-59.4889
1298,294.15,7.73193,-0.72657,18036.66284,9.8985,0.0,4.0827,0.9104,-86.6869,-60.9697
1299,293.15,9.39266,-0.21342,4399.22976,3.6143,0.0,0.8366,0.147,-15.9367,-15.7896
1300,298.15,2.06939,-0.05782,5652.80546,2.5731,0.0,0.5709,1.0828,-15.716,-14.6332
1301,293.15,6.90778,-0.66317,6669.03909,4.7233,2.1616,3.2588,-3.9932,-71.8589,-75.8521
1302,293.15,8.52204,-0.38691,10261.45195,6.0668,0.0,1.6534,1.6522,-34.9712,-24.7922
1303,293.15,0.05827,-0.44599,21210.39311,8.895,0.0,2.5728,-10.3719,-56.9054,-49.3338
1304,284.15,8.89559,-0.63202,7981.70943,5.2523,1.7354,2.8545,-2.3646,-60.7608,-63.1254
1305,298.15,8.90657,-0.50379,9872.39844,6.6053,0.9089,2.4726,0.0956,-56.338,-56.2424
1307,298.15,4.91265,-0.34551,8082.27529,6.4801,0.0,1.614,0.5568,-37.5089,-26.676
1308,293.15,6.4847,-0.54295,11790.05377,6.8157,0.0,2.177,0.0651,-46.806,-24.8294
1309,298.15,5.95324,-0.56955,4904.11444,3.5613,2.334,2.7862,-4.6879,-62.2413,-66.9292
1310,298.15,7.31322,-0.2755,5238.98244,3.9809,0.0,1.9757,2.9663,-43.6703,-28.9796
1311,303.15,6.89972,-0.44556,8731.15405,4.7355,1.0047,2.6545,-8.5377,-53.4524,-55.4393
1312,293.15,0.58779,-0.51866,21585.28194,7.4647,0.568,2.4582,5.5702,-54.6952,-48.037
1313,293.15,5.79027,-0.99207,7938.85804,3.5481,2.3637,3.8074,2.4536,-65.7045,-48.7583
1314,295.15,3.17702,-0.72144,14643.69826,6.9287,0.9268,4.0932,-14.181,-80.9335,-79.5742
1315,293.15,8.39637,-0.5979,4284.8456,3.7816,0.943,3.1665,-7.6037,-57.1622,-51.7898
1317,293.15,6.04025,-0.57525,10914.03288,6.1087,0.696,2.3524,1.3459,-49.193,-39.029
1318,298.15,1.62931,-0.70005,23830.1752,9.3192,0.7041,3.8207,7.3692,-83.201,-52.4243
1319,298.15,-4.2687,-0.0833,14771.29779,3.4627,0.0,0.6794,-2.5575,-19.0665,-20.7874
1320,295.15,6.36304,-0.67781,7446.47712,6.0504,0.9718,4.0657,-7.4005,-78.7854,-71.4031
1321,303.15,-6.27177,-0.12449,20042.44926,3.0986,0.0,1.306,0.198,-31.8213,-30.057
1322,297.15,5.98293,-0.35936,12967.02079,6.2333,0.0,1.5832,3.5408,-36.7864,-23.2116
1323,297.15,3.00072,-0.12152,4814.78994,3.2285,0.0,0.3478,0.6186,-10.3315,-9.7128
1324,298.15,4.9417,-0.54494,18966.29324,7.8771,0.8556,3.2369,-2.6784,-65.4018,-50.85
1325,298.15,-1.37498,-0.09936,12768.96081,4.2353,0.0,0.794,-4.09,-22.4538,-26.5438
1326,293.15,6.87005,-0.30822,6706.53575,5.99,0.0,1.5531,-0.5555,-35.955,-26.9711
1327,303.15,-6.40993,-0.1219,20050.91845,3.0987,0.0,1.368,0.1984,-33.2262,-31.3712
1328,298.15,-3.00402,-0.08995,14728.30808,3.9009,0.0,0.8691,-2.5559,-23.9102,-26.0641
1329,302.15,5.26723,-0.08907,3229.47458,2.8312,0.0,0.7924,-0.3687,-21.1414,-21.5101
1330,293.15,8.68271,-0.3782,5422.64147,4.5562,0.8957,1.6124,-1.579,-37.3294,-38.9084
1331,298.15,3.23002,-0.40021,8271.02216,3.516,1.2487,2.9144,-14.5704,-56.4194,-64.734
1333,298.15,-5.20245,-0.12212,21462.51519,5.2217,0.0,1.0411,1.5645,-29.1405,-25.7239
1334,293.15,-4.3125,-0.08105,16839.74671,3.5107,0.0,0.9142,-1.0207,-24.6129,-24.9955
1335,293.15,5.52146,-0.50723,4434.04483,1.7902,1.5762,2.5422,-6.6253,-44.2655,-43.9083
1336,293.15,4.60517,-0.26362,10321.00025,4.2635,0.0,1.9701,-6.0629,-40.2841,-35.7398
1337,298.15,10.20042,-0.64873,6400.06729,4.2827,2.5607,2.7103,-0.3687,-56.2294,-56.598
1338,293.15,-4.13517,-0.07779,16858.11787,3.3111,0.0,0.8329,-1.0219,-22.5263,-22.9049
1339,298.15,12.50618,-0.18799,3377.89422,3.2605,0.0,0.8232,-0.9649,-15.4908,-16.4557
1340,293.15,5.6058,-0.26438,4345.97871,3.5453,0.9945,1.6423,-3.2228,-38.7324,-37.4639
1341,298.15,6.58341,-0.43345,6720.27011,4.6088,0.8601,1.5983,-0.8022,-36.1487,-36.9509
1343,298.15,6.64769,-0.17639,5278.16993,1.5291,0.9695,1.1404,1.3573,-26.7436,-25.288
1344,298.15,-1.20397,-0.27481,16662.34207,6.5425,0.0,2.52,-6.2222,-59.2156,-59.7023
1345,293.15,2.2086,-0.91506,11075.33879,5.3804,1.3588,3.9024,4.5266,-68.4938,-45.4833
1346,297.15,6.39694,-0.59295,4902.55381,3.6289,2.3218,2.8265,-4.6824,-63.1145,-67.7969
1347,293.15,4.94876,-0.26533,4343.20646,2.7911,1.3279,1.7919,-2.6787,-42.1851,-40.2491
1348,298.15,-0.28768,-0.75775,39222.63843,10.6379,0.0,2.8104,3.917,-65.4751,-14.2503
1349,298.15,2.5648,-0.65715,39194.79873,11.4503,0.0,2.5223,-4.7639,-59.8412,-54.1907
1350,303.15,6.38012,-0.20185,4355.27903,4.9726,0.0,1.8034,-3.1862,-42.3489,-39.6995
1351,298.15,10.66663,-0.23275,3165.51649,3.1441,0.7821,0.9465,-0.8715,-22.6328,-23.5043
1352,293.15,3.55535,-0.55997,26164.51729,9.3216,0.0,2.3793,-1.8991,-54.9061,-36.4498
1353,298.15,7.03878,-0.54336,8796.4578,6.1084,0.9672,2.8425,-4.0422,-63.781,-60.3183
